cluster,size,mean_intra_cosine_pairs,mean_to_centroid,nearest_other_centroid,centroid_margin
11634,2,0.9680533409118652,0.991981029510498,0.9842700958251953,0.007710933685302734
11523,2,0.9518457651138306,0.9878881573677063,0.9804779887199402,0.007410168647766113
10154,2,0.9761162996292114,0.9940111637115479,0.9879310131072998,0.006080150604248047
6963,2,0.9688701033592224,0.9921870231628418,0.986576497554779,0.005610525608062744
10067,2,0.973307728767395,0.9933044910430908,0.9827339053153992,0.01057058572769165
6660,2,0.9733946919441223,0.9933264255523682,0.9865850210189819,0.0067414045333862305
10162,2,0.9707408547401428,0.992658257484436,0.9867780208587646,0.005880236625671387
10346,2,0.966408371925354,0.99156653881073,0.983668863773346,0.007897675037384033
7124,2,0.9667330384254456,0.9916483163833618,0.9744503498077393,0.01719796657562256
11695,2,0.9678250551223755,0.9919235706329346,0.9861078858375549,0.005815684795379639
10159,2,0.9701793193817139,0.9925169944763184,0.9764248132705688,0.01609218120574951
6701,2,0.901985228061676,0.9751884937286377,0.982551097869873,-0.0073626041412353516
7126,2,0.9918356537818909,0.9979569911956787,0.9921363592147827,0.005820631980895996
11572,2,0.9818800091743469,0.995459794998169,0.992992103099823,0.0024676918983459473
6654,2,0.9717435836791992,0.9929107427597046,0.9864561557769775,0.006454586982727051
10070,2,0.9774917960166931,0.9943569898605347,0.9858474731445312,0.008509516716003418
11509,2,0.9858242869377136,0.9964497089385986,0.9940423369407654,0.002407371997833252
6839,2,0.9687430262565613,0.9921550750732422,0.9869545698165894,0.005200505256652832
10347,2,0.9394016265869141,0.9847339391708374,0.9836975336074829,0.0010364055633544922
10431,2,0.985975980758667,0.9964877963066101,0.9937742948532104,0.002713501453399658
11692,2,0.9399877786636353,0.984882652759552,0.9809023141860962,0.0039803385734558105
10163,2,0.9687803983688354,0.9921642541885376,0.9877854585647583,0.004378795623779297
10269,2,0.9481188058853149,0.9869445562362671,0.9848856329917908,0.0020589232444763184
10165,2,0.936775803565979,0.9840670228004456,0.9810255169868469,0.003041505813598633
10065,2,0.9654766321182251,0.9913315773010254,0.9859210252761841,0.005410552024841309
