paper_id,hdbscan_label
1603.00555,1891
1603.00575,1866
1603.00586,1565
1603.0061,-1
1603.00625,-1
1603.00641,1565
1603.00653,1565
1603.00655,-1
1603.00676,1624
1603.00679,-1
1603.00699,601
1603.00701,-1
1603.00714,-1
1603.00715,-1
1603.00729,-1
1603.0073,-1
1603.00744,-1
1603.00815,300
1603.00818,-1
1603.00823,1565
1603.00824,-1
1603.00836,1102
1603.00867,-1
1603.00873,1565
1603.00878,1347
1603.00881,-1
1603.00883,1327
1603.00888,-1
1603.00891,-1
1603.009,-1
1603.00918,-1
1603.00925,-1
1603.00941,-1
1603.00947,-1
1603.00965,-1
1603.00998,103
1603.01009,2153
1603.01017,-1
1603.01042,1565
1603.01048,-1
1603.01069,-1
1603.0107,-1
1603.01088,664
1603.01109,1377
1603.01119,482
1603.01125,386
1603.01139,-1
1603.01144,111
1603.01146,211
1603.01151,572
1603.01153,1923
1603.01158,1251
1603.01161,549
1603.01163,-1
1603.01169,1862
1603.01177,-1
1603.01186,1751
1603.01197,1010
1603.01199,-1
1603.01221,1565
1603.01223,29
1603.01226,1565
1603.01227,1632
1603.01229,-1
1603.01235,62
1603.01245,-1
1603.01252,17
1603.01262,1841
1603.01264,1228
1603.01271,1565
1603.01272,1565
1603.01275,-1
1603.01276,2260
1603.01277,18
1603.01278,192
1603.01281,856
1603.01291,-1
1603.01309,-1
1603.01322,1871
1603.01348,1803
1603.01378,1565
1603.01402,1926
1603.0141,-1
1603.01418,1438
1603.01441,-1
1603.01448,1042
1603.01453,-1
1603.01463,782
1603.01474,-1
1603.01505,1956
1603.01531,181
1603.01539,144
1603.01548,1565
1603.01559,-1
1603.01565,-1
1603.01572,-1
1603.01593,1565
1603.0161,2224
1603.01613,-1
1603.01614,726
1603.01616,-1
1603.01617,1565
1603.01618,414
1603.01619,1565
1603.01622,-1
1603.0163,-1
1603.01636,-1
1603.01666,448
1603.01689,760
1603.0169,-1
1603.01703,1124
1603.01707,-1
1603.01712,1565
1603.01728,1565
1603.01741,2365
1603.0175,1079
1603.01767,1565
1603.01773,1186
1603.01837,1186
1603.01862,1565
1603.01898,2012
1603.0191,1522
1603.01915,1902
1603.01918,1655
1603.01923,1489
1603.01934,2090
1603.01936,1565
1603.01951,1565
1603.01953,-1
1603.01971,-1
1603.02012,1470
1603.02014,-1
1603.02016,1022
1603.02017,1565
1603.02027,92
1603.0205,1540
1603.02052,1865
1603.02087,-1
1603.02125,1455
1603.02126,-1
1603.02141,1565
1603.02149,-1
1603.02164,-1
1603.02165,1565
1603.0217,92
1603.02191,810
1603.02196,1780
1603.02202,-1
1603.02224,-1
1603.02228,-1
1603.02243,-1
1603.02256,-1
1603.0227,-1
1603.02271,391
1603.02276,-1
1603.02277,-1
1603.02278,-1
1603.0228,1326
1603.02281,-1
1603.02284,-1
1603.023,1183
1603.02302,554
1603.02309,148
1603.02322,-1
1603.02332,1517
1603.0235,554
1603.02358,631
1603.02383,1397
1603.02389,101
1603.02397,432
1603.02404,-1
1603.02405,1565
1603.0241,-1
1603.02418,272
1603.02423,2133
1603.02444,2175
1603.0246,1118
1603.02461,-1
1603.02465,92
1603.02496,1980
1603.02502,1565
1603.02505,-1
1603.0251,2404
1603.02513,-1
1603.02529,1565
1603.02546,-1
1603.02552,2352
1603.02569,1565
1603.02587,1177
1603.0259,-1
1603.02606,-1
1603.02607,-1
1603.02628,1565
1603.02633,107
1603.02634,1565
1603.02664,-1
1603.02672,-1
1603.02685,598
1603.02688,2013
1603.02691,1565
1603.02693,-1
1603.02697,-1
1603.02702,154
1603.02709,1828
1603.0271,-1
1603.02751,-1
1603.02777,-1
1603.02794,1565
1603.02805,607
1603.02809,-1
1603.02818,495
1603.02827,-1
1603.02838,-1
1603.02851,1565
1603.02855,-1
1603.02861,-1
1603.02868,-1
1603.02876,1565
1603.02897,-1
1603.02898,-1
1603.02908,1251
1603.02962,-1
1603.02963,-1
1603.0297,-1
1603.02973,1077
1603.03005,-1
1603.03023,-1
1603.03035,-1
1603.03036,485
1603.03038,-1
1603.0304,-1
1603.03043,1693
1603.03058,2374
1603.0308,1726
1603.03084,-1
1603.03085,1588
1603.0309,-1
1603.03091,-1
1603.03121,-1
1603.03137,1565
1603.03142,1565
1603.03143,784
1603.03177,-1
1603.03223,1579
1603.0324,-1
1603.03243,1790
1603.03258,-1
1603.0326,-1
1603.03268,-1
1603.03274,-1
1603.03276,497
1603.03286,1366
1603.03288,1304
1603.03295,-1
1603.03297,-1
1603.03318,1565
1603.03328,739
1603.03332,1869
1603.03344,-1
1603.03347,-1
1603.03353,-1
1603.03371,1451
1603.03383,1723
1603.03386,-1
1603.03392,-1
1603.03419,879
1603.03424,1565
1603.03427,1565
1603.03431,-1
1603.03432,1565
1603.03434,-1
1603.03437,-1
1603.03441,1565
1603.03447,-1
1603.03457,448
1603.03492,1950
1603.03493,-1
1603.03494,-1
1603.03497,1565
1603.03517,-1
1603.03521,-1
1603.03524,1565
1603.03545,669
1603.03546,-1
1603.03548,2149
1603.0355,-1
1603.03562,-1
1603.03626,200
1603.03646,1565
1603.03659,1153
1603.0369,-1
1603.03696,1565
1603.03707,-1
1603.03709,324
1603.03711,2248
1603.03723,1304
1603.03731,2315
1603.03738,1458
1603.03766,1565
1603.03775,-1
1603.03776,1565
1603.03777,-1
1603.03778,1000
1603.03797,242
1603.03798,-1
1603.03823,-1
1603.03825,-1
1603.03852,-1
1603.03853,1265
1603.03859,2069
1603.03866,-1
1603.03868,183
1603.03878,1429
1603.03903,1904
1603.03904,18
1603.03937,2081
1603.03966,1565
1603.03989,1565
1603.04011,1565
1603.04057,-1
1603.04063,830
1603.04065,1831
1603.0407,213
1603.04071,1565
1603.04074,1565
1603.04115,1565
1603.04152,1565
1603.04171,-1
1603.04183,-1
1603.0422,782
1603.04221,1208
1603.04227,1565
1603.04235,-1
1603.04244,202
1603.04249,1565
1603.04256,2094
1603.04282,398
1603.04302,500
1603.04365,25
1603.04368,1565
1603.04385,1565
1603.04403,-1
1603.04406,782
1603.04413,-1
1603.0442,1022
1603.04421,544
1603.04435,2213
1603.04441,846
1603.04449,1565
1603.04461,1565
1603.04469,1961
1603.04474,-1
1603.04498,1565
1603.04507,2197
1603.04523,-1
1603.04533,-1
1603.04555,-1
1603.04567,-1
1603.04593,1092
1603.04602,-1
1603.04616,-1
1603.04638,667
1603.04645,1456
1603.04652,1565
1603.04671,1565
1603.04673,-1
1603.04674,-1
1603.04696,121
1603.04711,-1
1603.0472,1565
1603.04722,1952
1603.04728,-1
1603.04748,-1
1603.04749,43
1603.0476,1628
1603.04768,-1
1603.04784,657
1603.04826,439
1603.04839,1565
1603.0485,497
1603.04851,972
1603.04852,1038
1603.04853,1642
1603.04857,1565
1603.04858,-1
1603.0486,-1
1603.04863,-1
1603.04867,1565
1603.0488,1778
1603.04886,2246
1603.04895,-1
1603.049,1345
1603.04907,1565
1603.04943,1565
1603.04946,2101
1603.04951,525
1603.04959,-1
1603.04968,1565
1603.04988,-1
1603.04994,1565
1603.04998,-1
1603.05006,250
1603.05076,937
1603.05082,1565
1603.05113,731
1603.0512,2109
1603.05123,-1
1603.05125,2273
1603.05137,-1
1603.05166,1689
1603.05179,1565
1603.05187,1963
1603.0519,352
1603.05194,554
1603.05232,-1
1603.05253,739
1603.05254,1305
1603.05259,386
1603.0527,-1
1603.05276,-1
1603.05277,1565
1603.05278,91
1603.05283,878
1603.05287,2037
1603.05299,1565
1603.05309,1470
1603.05363,1565
1603.05389,14
1603.05397,-1
1603.054,1565
1603.05405,1565
1603.05417,822
1603.05418,507
1603.05443,-1
1603.05449,1565
1603.05469,-1
1603.05479,1565
1603.05504,834
1603.05506,1565
1603.05508,1565
1603.05509,1565
1603.05542,-1
1603.05555,-1
1603.0556,-1
1603.05563,1565
1603.05569,266
1603.05578,1565
1603.0558,135
1603.05592,1573
1603.05638,-1
1603.05644,2275
1603.05653,-1
1603.05654,-1
1603.0566,1914
1603.05662,1565
1603.05664,-1
1603.05666,-1
1603.05674,1259
1603.05677,1806
1603.05684,1565
1603.05688,1565
1603.0569,-1
1603.05695,-1
1603.05712,2175
1603.05726,2171
1603.05745,-1
1603.05754,-1
1603.05771,-1
1603.0579,-1
1603.05797,-1
1603.05806,1565
1603.05832,1565
1603.05833,-1
1603.05844,1591
1603.05856,1565
1603.05881,1040
1603.05885,-1
1603.0589,1591
1603.05893,1565
1603.05911,385
1603.05913,1342
1603.05976,-1
1603.05979,1565
1603.05981,-1
1603.05984,1565
1603.0599,1345
1603.05992,-1
1603.05994,234
1603.05997,-1
1603.05998,-1
1603.06,-1
1603.06001,1565
1603.06007,-1
1603.0601,-1
1603.06072,2316
1603.06079,-1
1603.06096,252
1603.06107,-1
1603.06137,-1
1603.06144,-1
1603.06158,92
1603.06166,1814
1603.06242,1565
1603.06262,1107
1603.06295,-1
1603.06305,-1
1603.06331,1005
1603.06355,-1
1603.06379,1752
1603.06419,-1
1603.06426,-1
1603.06434,92
1603.06481,1260
1603.06486,1293
1603.06488,-1
1603.065,1565
1603.06502,1565
1603.06519,-1
1603.0652,-1
1603.06522,-1
1603.0654,1565
1603.06563,561
1603.0657,1565
1603.06574,481
1603.06578,-1
1603.06581,1396
1603.06582,1565
1603.06583,53
1603.06584,337
1603.06585,-1
1603.06586,1565
1603.06587,732
1603.06589,-1
1603.06591,738
1603.06592,-1
1603.06593,563
1603.06595,868
1603.06602,1565
1603.06604,1565
1603.06611,-1
1603.06631,1565
1603.06638,1596
1603.06645,2076
1603.06651,1565
1603.06666,-1
1603.06667,202
1603.0667,1082
1603.06672,-1
1603.06673,516
1603.06689,1103
1603.0669,-1
1603.06713,191
1603.06733,-1
1603.06735,-1
1603.06745,1565
1603.06746,-1
1603.06776,782
1603.06778,-1
1603.06803,-1
1603.06814,762
1603.06817,1649
1603.06832,-1
1603.06839,1565
1603.0684,-1
1603.0686,-1
1603.06866,1565
1603.06876,-1
1603.06885,22
1603.06889,1486
1603.0689,-1
1603.06891,-1
1603.06903,1149
1603.06939,1664
1603.06943,-1
1603.06945,1377
1603.06947,878
1603.06949,-1
1603.06952,1127
1603.06953,-1
1603.06954,-1
1603.06955,1565
1603.06973,1177
1603.06974,92
1603.06978,-1
1603.06983,601
1603.07024,1727
1603.07034,1470
1603.07047,1752
1603.07071,1565
1603.07084,-1
1603.07087,84
1603.0709,-1
1603.071,-1
1603.07105,-1
1603.07112,-1
1603.07119,1565
1603.07128,-1
1603.07129,1924
1603.0714,2214
1603.07142,1565
1603.07145,1738
1603.07151,1565
1603.07163,85
1603.07183,1565
1603.07189,-1
1603.07191,1049
1603.07223,-1
1603.07245,1565
1603.07247,1565
1603.07255,414
1603.07284,-1
1603.07288,2103
1603.07299,-1
1603.073,1082
1603.07306,1565
1603.07308,1565
1603.07324,1147
1603.07325,738
1603.07331,-1
1603.07332,2015
1603.07337,846
1603.07339,2221
1603.07342,1565
1603.07381,1137
1603.07429,-1
1603.07444,1565
1603.07448,16
1603.07492,1565
1603.07518,1565
1603.07519,-1
1603.07561,-1
1603.07563,-1
1603.07565,-1
1603.07568,550
1603.07577,1565
1603.07581,1628
1603.07583,248
1603.07595,1565
1603.07645,1565
1603.07669,-1
1603.07675,-1
1603.07721,2191
1603.07723,-1
1603.07729,-1
1603.07731,2367
1603.07732,1330
1603.07734,-1
1603.07736,-1
1603.07753,137
1603.07756,-1
1603.0776,1565
1603.07761,1544
1603.07764,-1
1603.07773,1245
1603.07801,952
1603.07808,-1
1603.07818,-1
1603.07829,1565
1603.07832,161
1603.07835,-1
1603.07837,1565
1603.07852,1565
1603.07892,2335
1603.07921,-1
1603.07925,2047
1603.07944,1541
1603.07945,29
1603.07946,197
1603.07959,1565
1603.07985,1565
1603.08003,1565
1603.08005,858
1603.08006,1573
1603.08007,-1
1603.08008,1565
1603.08009,643
1603.08011,-1
1603.08021,1565
1603.0804,865
1603.08046,-1
1603.08072,-1
1603.08096,103
1603.08141,1565
1603.08157,1565
1603.08185,-1
1603.08224,-1
1603.08288,1565
1603.08299,601
1603.08327,593
1603.08335,-1
1603.08353,-1
1603.08354,558
1603.08364,2155
1603.08372,1492
1603.08377,906
1603.08384,1388
1603.08385,-1
1603.08394,367
1603.08431,659
1603.08437,2217
1603.08484,1565
1603.08488,-1
1603.08506,-1
1603.08518,-1
1603.08519,-1
1603.0852,2281
1603.08521,1251
1603.08523,1565
1603.08529,1788
1603.0853,868
1603.08537,1565
1603.08573,-1
1603.08606,-1
1603.08608,1565
1603.08626,2052
1603.0863,1565
1603.08662,682
1603.0867,1717
1603.08672,1565
1603.08673,-1
1603.08721,-1
1603.08741,990
1603.08761,1986
1603.08796,1565
1603.08798,131
1603.08809,-1
1603.08823,1498
1603.08834,1565
1603.08837,1565
1603.0884,-1
1603.08857,-1
1603.08863,1565
1603.08875,1565
1603.0888,-1
1603.08882,981
1603.08892,2292
1603.08918,1575
1603.0892,-1
1603.08921,1565
1603.0893,-1
1603.08931,-1
1603.08941,-1
1603.08942,-1
1603.08953,-1
1603.08955,1927
1603.08957,1565
1603.08958,1369
1603.08991,-1
1603.08992,1565
1603.09008,-1
1603.09098,220
1603.09105,1616
1603.09109,-1
1603.09121,-1
1603.09124,-1
1603.09134,1070
1603.09136,2258
1603.09161,-1
1603.09167,-1
1603.09177,1732
1603.09179,-1
1603.09225,1565
1603.09226,1806
1603.09251,-1
1603.0927,-1
1603.09282,1565
1603.09306,1248
1603.09307,1599
1603.09328,1350
1603.09332,1565
1603.09339,108
1603.0934,189
1603.09341,1063
1603.09343,783
1603.09344,1565
1603.09345,-1
1603.09351,1219
1603.09352,1443
1603.09357,1565
1603.09368,1119
1603.0937,620
1603.09391,-1
1603.094,507
1603.09416,1565
1603.09438,-1
1603.0945,101
1603.09475,1565
1603.09498,1927
1603.09512,2149
1603.09528,1565
1603.09529,-1
1603.09564,-1
1603.09573,1825
1603.09591,1565
1603.09594,2270
1603.0961,1198
1603.09612,2175
1603.09637,-1
1603.0965,564
1603.0967,-1
1603.09696,883
1603.09697,-1
1603.09699,-1
1603.09708,-1
1603.09719,2006
1603.09746,1565
1604.00005,-1
1604.00006,933
1604.00013,-1
1604.00014,1565
1604.00015,-1
1604.00016,1565
1604.00017,-1
1604.00018,-1
1604.00019,-1
1604.00028,1168
1604.0003,-1
1604.00031,-1
1604.00034,-1
1604.00048,-1
1604.0007,228
1604.00089,2217
1604.0009,1565
1604.00102,-1
1604.00112,-1
1604.00129,1366
1604.00131,2313
1604.0017,1565
1604.00171,738
1604.00173,1565
1604.00183,-1
1604.00185,-1
1604.00191,-1
1604.00205,-1
1604.00229,669
1604.00232,1564
1604.00246,1565
1604.00256,1300
1604.0026,1565
1604.00263,1
1604.00264,153
1604.00302,1565
1604.00309,1682
1604.00323,2344
1604.00342,731
1604.00373,1147
1604.00396,-1
1604.00413,644
1604.00414,1723
1604.00426,-1
1604.00435,782
1604.00439,1251
1604.00455,178
1604.00485,1565
1604.00523,-1
1604.00535,2351
1604.00538,-1
1604.00544,2090
1604.00553,2111
1604.00587,630
1604.00599,1555
1604.00613,191
1604.00643,1802
1604.00646,1565
1604.00652,-1
1604.00667,-1
1604.0067,1565
1604.0068,1980
1604.00729,1929
1604.00748,1565
1604.00792,1595
1604.00796,-1
1604.00838,1532
1604.00859,-1
1604.00886,1565
1604.00901,245
1604.00914,1565
1604.0095,-1
1604.00966,1154
1604.00978,-1
1604.00984,1565
1604.00988,1565
1604.00992,22
1604.01015,131
1604.0102,1565
1604.01021,-1
1604.01022,191
1604.01024,2058
1604.01026,-1
1604.01027,-1
1604.01029,423
1604.01031,31
1604.01032,-1
1604.01034,1565
1604.01035,816
1604.01036,-1
1604.01037,1362
1604.01044,183
1604.01045,1565
1604.01046,1727
1604.0105,79
1604.01053,1565
1604.01059,-1
1604.01068,-1
1604.0108,-1
1604.01096,-1
1604.01122,1518
1604.01141,1565
1604.01156,1565
1604.01177,1565
1604.01192,-1
1604.01204,1543
1604.01205,-1
1604.01208,2184
1604.01218,1565
1604.01226,-1
1604.01241,1565
1604.01258,1565
1604.01279,-1
1604.01301,1625
1604.01307,-1
1604.01313,-1
1604.01336,2156
1604.01341,1565
1604.01355,1970
1604.01361,-1
1604.01362,-1
1604.01382,-1
1604.01392,1565
1604.01397,-1
1604.01402,44
1604.01403,-1
1604.01407,423
1604.01408,1663
1604.01409,1565
1604.01411,1565
1604.01413,-1
1604.01424,-1
1604.01442,617
1604.01457,-1
1604.01458,2015
1604.01463,1565
1604.01489,739
1604.01494,606
1604.01503,-1
1604.01505,-1
1604.0151,565
1604.01521,-1
1604.01526,111
1604.0153,-1
1604.01533,-1
1604.01536,765
1604.01552,-1
1604.01613,1565
1604.01629,603
1604.01664,1565
1604.01671,1828
1604.01698,-1
1604.01726,1473
1604.01744,2271
1604.01759,1498
1604.01767,1625
1604.01768,-1
1604.01769,1565
1604.0177,1565
1604.01773,-1
1604.01775,-1
1604.01776,242
1604.01777,-1
1604.01778,1565
1604.01779,-1
1604.01788,995
1604.01793,601
1604.01825,-1
1604.0183,-1
1604.01842,530
1604.01883,1565
1604.01886,1303
1604.01899,1827
1604.01917,1565
1604.01923,-1
1604.01926,1565
1604.0193,18
1604.01944,1884
1604.01956,-1
1604.01966,-1
1604.01987,-1
1604.02003,1565
1604.02034,1565
1604.02055,1256
1604.02057,-1
1604.02065,-1
1604.0207,-1
1604.02076,-1
1604.02095,1137
1604.02144,771
1604.02146,721
1604.02147,1565
1604.02149,-1
1604.02151,224
1604.02162,1008
1604.02163,-1
1604.02168,2052
1604.02176,52
1604.02178,-1
1604.02179,69
1604.02192,34
1604.022,1166
1604.02204,1565
1604.02207,1565
1604.02214,527
1604.02252,1793
1604.02276,-1
1604.02285,-1
1604.02289,1353
1604.0229,-1
1604.0231,-1
1604.02328,1983
1604.02338,1565
1604.0234,1565
1604.02356,1565
1604.02367,1208
1604.02372,1087
1604.02393,1884
1604.02398,1565
1604.02415,1565
1604.02433,-1
1604.02446,760
1604.02448,1565
1604.02455,1565
1604.02456,-1
1604.02457,1696
1604.0246,-1
1604.02461,1565
1604.02462,-1
1604.02465,1565
1604.02501,2313
1604.02513,1790
1604.02543,1902
1604.02556,1117
1604.02565,1776
1604.02581,-1
1604.02593,1478
1604.026,2175
1604.02656,1462
1604.02661,-1
1604.0267,1091
1604.02679,1706
1604.0268,-1
1604.02738,908
1604.028,1666
1604.02849,1692
1604.02866,184
1604.02874,-1
1604.02895,-1
1604.02913,1565
1604.02942,-1
1604.02965,2076
1604.02974,52
1604.03007,1734
1604.03018,835
1604.03026,2349
1604.03031,87
1604.0304,1565
1604.03059,525
1604.03077,-1
1604.03086,52
1604.03092,1565
1604.03104,-1
1604.03106,-1
1604.03107,-1
1604.03109,-1
1604.03113,7
1604.03116,1565
1604.03119,1565
1604.03121,0
1604.03127,23
1604.03128,-1
1604.03131,1933
1604.03134,2313
1604.03135,808
1604.03143,-1
1604.03151,1565
1604.03158,1723
1604.03174,1565
1604.0318,-1
1604.03188,-1
1604.03197,1565
1604.03205,1570
1604.03219,873
1604.03256,100
1604.0326,1565
1604.03273,1549
1604.03307,-1
1604.03314,1565
1604.0332,-1
1604.03329,-1
1604.03341,2329
1604.03349,-1
1604.03352,1139
1604.03369,1565
1604.03376,-1
1604.03384,-1
1604.03398,-1
1604.03403,2373
1604.03412,-1
1604.03456,164
1604.03457,1565
1604.03487,-1
1604.03503,-1
1604.03507,1690
1604.03516,1565
1604.03533,1369
1604.03543,1565
1604.03546,1136
1604.03548,1388
1604.03551,1565
1604.03554,1095
1604.03556,-1
1604.03559,1565
1604.03562,1154
1604.03569,1402
1604.0358,972
1604.03586,-1
1604.03593,-1
1604.03624,1644
1604.03631,-1
1604.03637,684
1604.03651,1565
1604.03662,-1
1604.03664,1565
1604.03678,1848
1604.03683,-1
1604.03724,2397
1604.03748,1731
1604.03751,-1
1604.03775,1042
1604.0378,2026
1604.03789,-1
1604.0379,1848
1604.03798,75
1604.03803,2275
1604.0381,-1
1604.03819,-1
1604.03842,-1
1604.03856,29
1604.03858,2026
1604.03881,92
1604.0389,525
1604.03891,-1
1604.03892,1565
1604.03894,1342
1604.03899,-1
1604.03905,205
1604.03909,1459
1604.03934,23
1604.03939,1565
1604.03941,-1
1604.03942,231
1604.03943,1565
1604.03945,-1
1604.03946,-1
1604.03953,2292
1604.03957,-1
1604.03967,-1
1604.03975,1352
1604.03979,-1
1604.03983,1154
1604.03994,-1
1604.04,1565
1604.04001,1301
1604.04022,914
1604.04027,2237
1604.04041,1565
1604.04066,-1
1604.04078,1565
1604.04116,191
1604.04118,1565
1604.04122,346
1604.04127,-1
1604.04151,-1
1604.04184,1565
1604.04195,1537
1604.04196,-1
1604.04199,-1
1604.04222,131
1604.04252,401
1604.04257,227
1604.04284,-1
1604.0429,1601
1604.04305,1565
1604.04313,131
1604.04324,1780
1604.04332,452
1604.04335,-1
1604.04346,-1
1604.04366,2217
1604.04388,1565
1604.04395,1565
1604.044,1565
1604.04439,1800
1604.04444,1565
1604.04447,1565
1604.04449,-1
1604.04469,1565
1604.04476,1565
1604.04485,1565
1604.04534,-1
1604.04537,-1
1604.04543,678
1604.04544,1823
1604.04545,-1
1604.04577,-1
1604.04589,1565
1604.04601,158
1604.04607,835
1604.04613,1057
1604.04616,131
1604.04621,-1
1604.04622,-1
1604.04624,448
1604.04626,-1
1604.04628,-1
1604.04631,1763
1604.04632,-1
1604.04635,-1
1604.04636,-1
1604.04651,-1
1604.04697,-1
1604.04776,1565
1604.04785,1057
1604.04788,1565
1604.04814,-1
1604.04817,1565
1604.04821,2056
1604.04831,1565
1604.04837,18
1604.04847,-1
1604.04867,-1
1604.04868,160
1604.04917,1565
1604.04941,2384
1604.04954,1648
1604.04957,-1
1604.04959,-1
1604.04979,2177
1604.04982,833
1604.0501,-1
1604.05028,1628
1604.05031,1841
1604.0504,-1
1604.0505,-1
1604.05088,-1
1604.05139,-1
1604.05142,-1
1604.05143,1565
1604.05191,1565
1604.05193,2259
1604.05205,552
1604.05216,1591
1604.0522,-1
1604.05234,1565
1604.05289,-1
1604.05303,-1
1604.05309,606
1604.05312,1535
1604.05314,-1
1604.05316,2275
1604.05318,1565
1604.05322,-1
1604.05323,652
1604.05336,768
1604.05342,-1
1604.05346,1181
1604.05374,178
1604.0538,-1
1604.05401,982
1604.05423,1345
1604.05427,-1
1604.05432,1565
1604.05443,678
1604.0545,1565
1604.05463,-1
1604.05484,1263
1604.05496,767
1604.05501,-1
1604.05587,-1
1604.05599,603
1604.05602,1832
1604.0561,1730
1604.05611,851
1604.05618,28
1604.05625,-1
1604.05628,1565
1604.05642,152
1604.05644,1255
1604.05667,-1
1604.05682,1405
1604.05687,-1
1604.05691,-1
1604.05701,481
1604.05714,-1
1604.05718,-1
1604.05719,1190
1604.0572,-1
1604.05722,1748
1604.05723,-1
1604.05729,1565
1604.05735,-1
1604.05737,-1
1604.05744,-1
1604.05762,-1
1604.0577,-1
1604.05776,104
1604.0578,-1
1604.05784,-1
1604.05786,-1
1604.05789,630
1604.05794,872
1604.05805,-1
1604.05807,-1
1604.05808,1565
1604.05832,2316
1604.05837,1565
1604.05845,2388
1604.05858,-1
1604.0588,-1
1604.05881,1565
1604.05891,423
1604.05904,1565
1604.05906,2237
1604.05911,-1
1604.05935,-1
1604.05946,-1
1604.05955,228
1604.0597,-1
1604.0598,-1
1604.05981,91
1604.0601,-1
1604.06041,-1
1604.06065,1565
1604.06073,-1
1604.06074,-1
1604.06085,131
1604.06091,538
1604.06092,1565
1604.06094,1040
1604.06095,-1
1604.06097,2080
1604.06102,981
1604.06106,-1
1604.06114,1565
1604.0612,-1
1604.06123,-1
1604.06138,-1
1604.0614,1565
1604.06192,1052
1604.06211,-1
1604.06214,-1
1604.06218,1565
1604.06239,-1
1604.06241,1565
1604.06256,-1
1604.06267,-1
1604.06279,117
1604.06289,1102
1604.06303,-1
1604.0632,495
1604.06327,1135
1604.06328,-1
1604.06344,1565
1604.06362,1565
1604.06369,81
1604.06371,1565
1604.06395,-1
1604.06399,-1
1604.06455,-1
1604.06456,-1
1604.06461,-1
1604.06462,-1
1604.06463,-1
1604.06464,-1
1604.06468,-1
1604.06472,201
1604.06473,2013
1604.06475,-1
1604.06479,-1
1604.06497,423
1604.06532,1768
1604.06533,-1
1604.06538,1565
1604.06579,-1
1604.0659,497
1604.06601,-1
1604.06667,2404
1604.06701,1565
1604.06705,-1
1604.06725,2243
1604.06756,92
1604.06757,2291
1604.06758,1468
1604.0676,1853
1604.06795,-1
1604.06799,-1
1604.06814,1565
1604.06821,-1
1604.0684,-1
1604.06871,409
1604.06885,1565
1604.06947,131
1604.06972,1565
1604.07003,-1
1604.07033,1565
1604.07073,429
1604.07122,-1
1604.07126,-1
1604.07156,866
1604.0717,-1
1604.07221,-1
1604.07233,-1
1604.07241,-1
1604.0728,-1
1604.07285,1565
1604.0729,-1
1604.07291,1022
1604.07294,427
1604.07306,-1
1604.07313,1565
1604.07323,2334
1604.0733,-1
1604.0734,1780
1604.07353,-1
1604.07362,-1
1604.07364,-1
1604.07388,1565
1604.07399,830
1604.07402,-1
1604.07403,-1
1604.07404,-1
1604.07405,1657
1604.07408,1565
1604.0741,1565
1604.07412,1565
1604.07413,-1
1604.07414,-1
1604.07418,2275
1604.07424,2237
1604.07437,-1
1604.07439,1565
1604.07441,1020
1604.07442,191
1604.07461,1565
1604.07493,-1
1604.07496,2319
1604.07501,-1
1604.07502,1565
1604.07505,-1
1604.07537,1565
1604.07538,943
1604.07562,1565
1604.07574,1565
1604.0758,1660
1604.07584,-1
1604.07589,1196
1604.07609,-1
1604.0761,-1
1604.0762,2179
1604.07647,-1
1604.07655,-1
1604.07659,-1
1604.07674,1565
1604.0768,-1
1604.07682,-1
1604.077,124
1604.07719,1436
1604.07721,1565
1604.07727,1565
1604.07742,1565
1604.07749,17
1604.07752,1565
1604.0776,-1
1604.07763,-1
1604.07771,1505
1604.0779,-1
1604.07793,1565
1604.07808,1220
1604.07817,22
1604.07821,1565
1604.07822,1649
1604.07823,1565
1604.07824,605
1604.07826,-1
1604.07828,638
1604.07831,-1
1604.07833,506
1604.07834,-1
1604.07836,341
1604.07848,-1
1604.07864,-1
1604.07873,-1
1604.07899,131
1604.07902,1907
1604.07907,2026
1604.0791,350
1604.0792,-1
1604.07926,1565
1604.07937,-1
1604.07966,423
1604.07984,-1
1604.07989,786
1604.07991,-1
1604.07999,1308
1604.08002,784
1604.08019,1983
1604.08022,431
1604.08036,-1
1604.08046,14
1604.0809,1565
1604.08116,1565
1604.08133,-1
1604.08156,439
1604.0817,-1
1604.08177,-1
1604.08208,1042
1604.0821,252
1604.08218,95
1604.08223,1565
1604.08244,500
1604.08253,-1
1604.08279,1931
1604.08286,-1
1604.08309,1565
1604.08331,22
1604.08339,1565
1604.08364,-1
1604.0837,782
1604.08374,349
1604.08404,-1
1604.08411,2394
1604.08415,72
1604.08429,1091
1604.08452,-1
1604.08468,1451
1604.08505,-1
1604.0853,1565
1604.08532,264
1604.08536,1565
1604.08537,1931
1604.08555,-1
1604.08557,-1
1604.08562,-1
1604.08563,1565
1604.0857,1529
1604.08578,-1
1604.08586,338
1604.08589,1565
1604.0859,-1
1604.08592,1202
1604.08594,1670
1604.08595,1337
1604.08597,643
1604.08604,-1
1604.08609,1565
1604.08611,-1
1604.08613,211
1604.08626,-1
1604.08644,1154
1604.08676,1890
1604.08701,529
1604.0871,781
1604.0877,1565
1604.08773,1565
1604.08777,-1
1604.08783,1
1604.08787,243
1604.08791,1565
1604.088,-1
1604.0885,-1
1604.08862,1402
1604.08885,447
1604.08914,-1
1604.08941,2124
1604.08946,-1
1605.00004,2260
1605.00006,-1
1605.00011,-1
1605.00016,-1
1605.00041,2263
