paper_id,kmeans_K100,hdbmerge_K100
1202.4819,19,91
1202.4864,63,0
1202.4867,92,78
1202.4881,0,0
1202.4887,0,0
1202.489,38,0
1202.4893,0,0
1202.4898,38,0
1202.4901,66,46
1202.4908,22,0
1202.4921,35,0
1202.4927,63,0
1202.4936,26,1
1202.4947,73,0
1202.4967,0,0
1202.4981,92,0
1202.5004,0,0
1202.5021,35,0
1202.5033,0,0
1202.5035,79,0
1202.5036,8,3
1202.5075,64,0
1202.5084,70,0
1202.509,0,0
1202.5112,0,0
1202.5141,15,0
1202.5163,0,0
1202.5193,50,0
1202.5195,0,0
1202.5206,63,0
1202.5232,0,0
1202.5237,0,0
1202.5238,17,1
1202.5242,0,0
1202.5248,1,83
1202.5269,80,0
1202.5279,33,7
1202.528,0,0
1202.5301,61,9
1202.5304,50,0
1202.5305,35,0
1202.5307,0,0
1202.5309,0,0
1202.531,25,0
1202.5312,0,0
1202.5322,0,0
1202.5323,0,0
1202.533,80,0
1202.5356,57,0
1202.5394,70,0
1202.5403,76,0
1202.5406,80,0
1202.5421,0,0
1202.5436,0,0
1202.5448,0,0
1202.5467,0,0
1202.5472,0,0
1202.5487,70,0
1202.5492,37,0
1202.5494,0,0
1202.5534,0,0
1202.5553,35,0
1202.5554,0,0
1202.5559,18,0
1202.5565,70,0
1202.5581,63,0
1202.5608,0,0
1202.5637,70,0
1202.5656,62,4
1202.5697,70,0
1202.5746,0,0
1202.5791,46,0
1202.5823,18,0
1202.5851,22,0
1202.5852,35,0
1202.5865,0,0
1202.587,0,0
1202.5882,0,0
1202.5884,58,0
1202.5891,35,0
1202.5892,0,0
1202.5894,55,0
1202.59,50,0
1202.5903,80,0
1202.5907,63,0
1202.591,56,14
1202.5917,0,0
1202.592,0,0
1202.5932,0,0
1202.5966,43,0
1202.597,26,0
1202.5973,0,0
1202.599,1,8
1202.5991,21,0
1202.6005,0,0
1202.6007,18,0
1202.601,0,0
1202.6032,35,0
1202.6041,0,0
1202.6053,24,0
1202.6057,38,0
1202.6058,0,0
1202.6059,0,0
1202.6063,0,0
1202.6064,0,0
1202.6066,0,0
1202.6069,0,0
1202.6082,56,0
1202.6084,63,0
1202.6128,0,0
1202.6139,0,0
1202.6176,0,0
1202.6185,89,0
1202.6186,0,0
1202.6189,7,0
1202.6191,0,0
1202.6193,47,41
1202.6199,0,0
1202.6215,0,0
1202.6226,68,0
1202.6237,0,0
1202.6241,21,3
1202.6255,16,0
1202.6271,0,0
1202.628,0,0
1202.6293,0,0
1202.6298,0,0
1202.6319,0,0
1202.6328,0,0
1202.6333,0,0
1202.6359,0,0
1202.6365,35,0
1202.6367,0,0
1202.6368,72,8
1202.6372,0,0
1202.6373,0,0
1202.6379,85,0
1202.6387,49,0
1202.64,0,0
1202.6403,0,0
1202.6411,18,0
1202.6432,57,0
1202.6434,63,0
1202.6439,56,75
1202.6462,16,0
1202.649,9,0
1202.6491,82,0
1202.65,0,0
1202.6513,18,22
1202.6523,0,0
1202.6529,35,0
1202.6534,72,18
1202.6544,0,0
1202.6552,0,0
1202.6577,0,0
1202.6605,16,0
1202.6633,54,38
1202.6643,0,0
1202.6651,0,0
1202.6661,35,0
1203.0001,35,0
1203.0003,63,0
1203.0009,8,3
1203.0012,22,0
1203.0013,0,0
1203.0016,88,0
1203.0023,63,0
1203.0025,98,0
1203.0027,1,40
1203.0036,0,0
1203.0063,10,0
1203.0074,0,0
1203.008,0,0
1203.0085,6,0
1203.0093,18,0
1203.0116,0,0
1203.0122,29,0
1203.0125,4,1
1203.0139,43,0
1203.0152,50,0
1203.0209,0,0
1203.0215,18,2
1203.0221,0,0
1203.0229,69,0
1203.0241,64,40
1203.0247,9,3
1203.0248,38,0
1203.0255,0,0
1203.0274,0,0
1203.0278,35,0
1203.0297,35,0
1203.0301,0,0
1203.0302,22,0
1203.0304,59,0
1203.0305,35,0
1203.0306,7,0
1203.0308,0,0
1203.0309,80,0
1203.0314,0,0
1203.033,0,0
1203.0341,0,0
1203.0344,50,0
1203.0386,0,0
1203.0395,26,0
1203.0396,0,0
1203.0397,26,0
1203.0398,0,0
1203.0399,0,0
1203.0444,0,0
1203.0467,99,23
1203.0471,73,0
1203.0486,0,0
1203.0487,0,0
1203.049,47,41
1203.0495,0,0
1203.0514,38,0
1203.0517,18,0
1203.0527,63,0
1203.0531,35,0
1203.0534,40,0
1203.0546,0,0
1203.0553,22,0
1203.0554,0,0
1203.0557,0,0
1203.0567,98,0
1203.0568,0,0
1203.0571,82,0
1203.0611,35,0
1203.0616,0,0
1203.0684,35,0
1203.0689,73,0
1203.0693,7,0
1203.0723,75,0
1203.0741,35,0
1203.0763,0,0
1203.0773,56,0
1203.0782,0,0
1203.081,0,0
1203.0811,0,0
1203.0814,0,0
1203.0823,0,0
1203.0847,0,0
1203.0869,0,0
1203.0891,0,0
1203.0899,30,0
1203.0933,0,0
1203.094,0,0
1203.0941,56,50
1203.0956,57,0
1203.0965,5,0
1203.097,0,0
1203.0977,35,0
1203.0978,0,0
1203.0984,7,0
1203.1004,0,0
1203.1034,0,0
1203.1037,0,0
1203.1038,0,0
1203.1039,59,0
1203.1045,5,0
1203.105,0,0
1203.1053,0,0
1203.1056,40,0
1203.1057,0,0
1203.1059,50,0
1203.106,0,0
1203.1085,90,0
1203.1086,0,0
1203.1087,82,0
1203.1143,18,0
1203.1162,0,0
1203.1164,0,0
1203.1178,18,0
1203.1182,0,0
1203.1184,24,0
1203.119,17,1
1203.1208,18,0
1203.1228,52,0
1203.1242,0,0
1203.1252,0,0
1203.1265,72,8
1203.1266,0,0
1203.1271,35,0
1203.1277,19,0
1203.1279,97,0
1203.1284,0,0
1203.1291,70,0
1203.1293,35,0
1203.1297,56,44
1203.1317,18,0
1203.1323,0,0
1203.1326,45,0
1203.133,18,0
1203.1334,0,0
1203.1343,42,0
1203.1344,0,0
1203.1383,35,0
1203.1388,0,0
1203.1391,28,18
1203.1397,50,0
1203.1413,0,0
1203.1424,0,0
1203.144,35,0
1203.1444,0,0
1203.1451,0,0
1203.1452,11,0
1203.1461,0,0
1203.1473,6,18
1203.149,38,0
1203.1511,92,0
1203.1514,73,0
1203.1519,98,0
1203.1523,27,0
1203.1529,0,0
1203.1555,35,0
1203.1556,0,0
1203.1559,0,0
1203.156,0,0
1203.1576,79,0
1203.1577,0,0
1203.1612,0,0
1203.1613,67,3
1203.1614,97,0
1203.162,0,0
1203.1623,0,0
1203.1626,56,6
1203.1627,50,0
1203.1631,18,0
1203.1637,52,0
1203.1641,76,0
1203.1646,0,0
1203.1651,23,0
1203.1661,0,0
1203.1664,63,0
1203.1668,8,3
1203.1672,0,0
1203.1674,52,0
1203.1679,5,0
1203.1684,70,0
1203.1686,0,0
1203.169,0,0
1203.1695,38,0
1203.17,8,3
1203.1731,13,0
1203.1744,0,0
1203.1781,15,0
1203.1784,4,1
1203.1808,75,0
1203.1817,18,86
1203.1822,7,0
1203.1825,0,0
1203.184,45,0
1203.1842,35,0
1203.1844,0,0
1203.1859,0,0
1203.1864,0,0
1203.1879,90,0
1203.1887,85,0
1203.189,0,0
1203.1896,0,0
1203.1904,0,0
1203.1907,88,0
1203.1921,0,0
1203.1924,47,41
1203.1925,70,0
1203.1926,2,9
1203.193,0,0
1203.1931,59,0
1203.1932,61,9
1203.1933,61,9
1203.1941,0,0
1203.1944,1,18
1203.1948,18,0
1203.1951,18,2
1203.1976,17,1
1203.1988,35,0
1203.1996,0,0
1203.2012,0,0
1203.2026,0,0
1203.2071,0,0
1203.2077,92,0
1203.2084,0,0
1203.2097,4,1
1203.2114,0,0
1203.2133,16,0
1203.2138,82,0
1203.2143,79,0
1203.2156,98,0
1203.2157,26,1
1203.2162,56,42
1203.2175,0,0
1203.2179,37,0
1203.218,26,0
1203.2181,35,0
1203.2185,0,0
1203.2186,11,0
1203.2188,90,0
1203.2196,13,0
1203.2206,75,0
1203.2239,0,0
1203.2263,0,0
1203.2286,63,0
1203.2307,0,0
1203.2312,24,0
1203.2329,0,0
1203.2332,0,0
1203.2354,0,0
1203.2358,0,0
1203.2387,0,0
1203.2416,50,0
1203.2435,1,0
1203.2463,0,0
1203.2467,0,0
1203.2472,0,0
1203.2502,0,0
1203.2517,70,0
1203.252,1,0
1203.2527,53,0
1203.2534,75,0
1203.2546,0,0
1203.2558,0,0
1203.2562,0,0
1203.2566,0,0
1203.2578,18,0
1203.2582,70,0
1203.2583,63,0
1203.259,0,0
1203.2593,38,0
1203.2607,0,0
1203.2609,10,0
1203.261,0,0
1203.2611,80,0
1203.2614,20,0
1203.2615,0,0
1203.2616,0,0
1203.2617,21,3
1203.262,0,0
1203.2621,49,0
1203.2623,0,0
1203.2625,35,0
1203.2626,0,0
1203.263,0,0
1203.2635,0,0
1203.2638,35,0
1203.2648,0,0
1203.2653,90,26
1203.2681,38,0
1203.2695,4,1
1203.271,0,0
1203.2735,86,0
1203.2758,80,0
1203.2763,0,0
1203.2777,7,0
1203.2788,0,0
1203.2794,74,0
1203.2806,35,0
1203.2825,35,0
1203.2826,0,0
1203.2845,35,0
1203.2849,18,22
1203.2853,0,0
1203.2867,0,0
1203.2877,82,0
1203.2885,0,0
1203.2911,73,0
1203.2914,0,0
1203.2915,0,0
1203.2918,0,0
1203.2919,0,0
1203.2922,0,0
1203.2925,22,0
1203.2927,2,9
1203.2931,63,0
1203.2933,24,0
1203.2938,28,18
1203.294,0,0
1203.2941,0,0
1203.2949,0,0
1203.2954,63,0
1203.2955,0,0
1203.296,85,0
1203.2965,35,0
1203.2984,95,19
1203.3019,0,0
1203.3024,50,0
1203.3027,0,0
1203.3049,35,0
1203.3056,0,0
1203.3061,26,0
1203.3077,6,18
1203.3094,70,0
1203.3107,38,0
1203.3108,24,0
1203.3124,0,0
1203.3134,73,30
1203.3138,50,0
1203.314,0,0
1203.3158,8,3
1203.3159,0,0
1203.3192,13,0
1203.3193,0,0
1203.3195,82,0
1203.3197,15,0
1203.3199,18,0
1203.3202,18,0
1203.3211,1,0
1203.3213,26,1
1203.3215,35,0
1203.3216,80,0
1203.322,80,0
1203.3223,0,0
1203.3226,21,0
1203.3234,15,0
1203.3242,0,0
1203.3261,0,0
1203.3267,45,0
1203.3277,38,0
1203.3279,0,0
1203.3294,0,0
1203.3295,0,0
1203.3363,0,0
1203.3377,9,0
1203.3381,0,0
1203.3394,35,0
1203.3403,0,0
1203.3406,0,0
1203.3412,0,0
1203.3416,0,0
1203.3424,0,0
1203.343,0,0
1203.3436,21,0
1203.3437,0,0
1203.3439,0,0
1203.3449,0,0
1203.3451,35,0
1203.3452,63,0
1203.3455,0,0
1203.3539,41,0
1203.3542,18,44
1203.3547,0,0
1203.3548,94,0
1203.3552,91,21
1203.3558,0,0
1203.357,31,0
1203.3579,25,0
1203.3582,52,33
1203.359,0,0
1203.3608,18,0
1203.363,0,0
1203.3633,80,0
1203.3639,0,0
1203.3647,0,0
1203.3649,0,0
1203.3677,18,0
1203.3681,52,0
1203.3695,17,1
1203.3696,34,0
1203.3708,0,0
1203.3718,0,0
1203.3732,62,4
1203.3748,0,0
1203.3763,0,0
1203.3787,0,0
1203.3801,56,18
1203.3802,12,0
1203.3809,80,0
1203.3822,40,0
1203.3823,0,0
1203.383,16,0
1203.3839,0,0
1203.385,70,0
1203.3867,0,0
1203.3881,40,0
1203.389,0,0
1203.3941,0,0
1203.3963,0,0
1203.3972,35,0
1203.4006,0,0
1203.4013,2,9
1203.4039,0,0
1203.4074,35,0
1203.408,0,0
1203.4085,96,94
1203.4086,0,0
1203.4088,35,0
1203.4096,0,0
1203.4102,0,0
1203.4137,63,0
1203.4143,0,0
1203.4145,0,0
1203.4152,0,0
1203.4166,0,0
1203.4174,0,0
1203.4184,0,0
1203.4197,17,1
1203.423,0,0
1203.4231,63,0
1203.4232,18,11
1203.4237,0,0
1203.424,0,0
1203.4248,0,0
1203.4256,0,0
1203.426,0,0
1203.4263,21,0
1203.4265,90,54
1203.4291,18,0
1203.4298,50,0
1203.4304,94,0
1203.4307,73,0
1203.431,0,0
1203.4344,0,0
1203.4351,43,0
1203.4383,0,0
1203.4386,0,0
1203.4396,0,0
1203.4408,35,0
1203.4413,63,0
1203.4415,50,0
1203.4429,20,1
1203.443,16,0
1203.444,0,0
1203.4466,56,0
1203.4476,0,0
1203.4478,0,0
1203.4479,26,1
1203.4484,0,0
1203.4497,40,0
1203.4505,70,0
1203.4509,0,0
1203.4517,4,1
1203.456,32,0
1203.4561,35,0
1203.4566,53,0
1203.4567,0,0
1203.457,54,38
1203.4571,90,0
1203.4577,35,0
1203.4588,56,25
1203.4621,0,0
1203.4622,35,0
1203.4634,21,0
1203.4636,0,0
1203.4637,0,0
1203.4659,30,0
1203.4681,0,0
1203.472,0,0
1203.4727,53,0
1203.4744,0,0
1203.4775,0,0
1203.4787,0,0
1203.4804,0,0
1203.4808,82,0
1203.4814,4,1
1203.4815,0,0
1203.482,18,0
1203.4826,76,0
1203.4829,0,0
1203.4832,46,0
1203.4837,22,0
1203.4839,2,0
1203.4842,0,0
1203.4846,63,0
1203.4877,0,0
1203.4898,0,0
1203.4905,46,0
1203.4906,95,19
1203.4907,4,1
1203.4931,35,0
1203.4932,16,0
1203.4934,0,0
1203.4939,37,0
1203.4953,96,0
1203.4957,35,0
1203.4959,5,0
1203.4962,26,0
1203.4969,30,0
1203.4971,0,0
1203.4975,61,9
1203.4982,0,0
1203.4987,0,0
1203.4992,0,0
1203.5021,0,0
1203.5027,92,0
1203.5031,16,0
1203.5049,20,0
1203.505,0,0
1203.5058,0,0
1203.5075,35,0
1203.5081,0,0
1203.5089,99,0
1203.5093,27,0
1203.5097,5,0
1203.5098,93,0
1203.5102,18,0
1203.5104,0,0
1203.5105,22,0
1203.5109,0,0
1203.511,94,0
1203.5113,41,32
1203.5115,0,0
1203.5125,7,1
1203.5133,71,94
1203.5154,27,0
1203.5173,16,0
1203.5194,0,0
1203.5197,0,0
1203.5208,7,0
1203.522,0,0
1203.5231,73,0
1203.5249,0,0
1203.525,0,0
1203.5251,0,0
1203.5268,68,0
1203.5271,63,0
1203.5277,0,0
1203.5285,0,0
1203.5291,0,0
1203.5292,0,0
1203.5315,0,0
1203.5321,70,0
1203.5334,63,0
1203.5336,70,0
1203.5337,9,0
1203.5342,38,0
1203.5356,0,0
1203.536,24,0
1203.5372,42,0
1203.5375,0,0
1203.5389,70,0
1203.5406,0,0
1203.5435,0,0
1203.5441,0,0
1203.5476,26,0
1203.5481,56,0
1203.5486,0,0
1203.5488,21,0
1203.5492,53,0
1203.5493,0,0
1203.5494,59,0
1203.55,0,0
1203.5537,85,0
1203.5538,65,0
1203.5542,45,0
1203.5543,0,0
1203.5561,0,0
1203.5568,56,0
1203.5571,0,0
1203.5588,70,0
1203.5601,0,0
1203.5615,0,0
1203.5639,70,0
1203.5643,0,0
1203.5654,0,0
1203.5667,42,0
1203.57,38,0
1203.5708,7,0
1203.572,0,0
1203.5721,0,0
1203.5734,0,0
1203.5735,0,0
1203.574,16,0
1203.5775,7,0
1203.5777,92,0
1203.5781,0,0
1203.5785,0,0
1203.5786,0,0
1203.5787,11,0
1203.579,0,0
1203.5798,0,0
1203.5803,7,0
1203.5807,68,0
1203.5817,50,0
1203.5818,0,0
1203.5825,0,0
1203.5828,18,45
1203.5832,2,0
1203.5844,0,0
1203.5861,18,0
1203.5888,0,0
1203.5891,0,0
1203.5929,35,0
1203.5959,35,0
1203.5969,0,0
1203.5971,66,0
1203.5995,0,0
1203.6017,70,0
1203.6052,0,0
1203.6057,0,0
1203.6062,43,0
1203.6063,35,0
1203.6066,0,0
1203.6068,18,0
1203.6069,8,3
1203.607,0,0
1203.6071,0,0
1203.6072,85,0
1203.6073,26,0
1203.6076,0,0
1203.6078,85,0
1203.6081,0,0
1203.6084,4,1
1203.6087,0,0
1203.609,0,0
1203.6092,0,0
1203.6094,50,0
1203.6101,0,0
1203.6112,62,4
1203.6115,35,0
1203.6124,0,0
1203.6134,0,0
1203.6189,86,0
1203.6196,0,0
1203.6199,11,0
1203.6205,54,38
1203.6213,21,44
1203.6219,0,0
1203.6222,70,0
1203.6223,0,0
1203.624,63,0
1203.6255,35,0
1203.6265,43,0
1203.627,0,0
1203.6295,59,0
1203.6307,0,0
1203.6352,0,0
1203.6353,0,0
1203.6356,0,0
1203.6368,7,0
1203.6373,0,0
1203.6407,0,0
1203.641,20,0
1203.6414,0,0
1203.644,0,0
1203.6449,35,0
1203.645,1,8
1203.6457,0,0
1203.6466,35,0
1203.6475,0,0
1203.6478,0,0
1203.6499,80,0
1203.6514,11,0
1203.652,4,1
1203.6533,0,0
1203.6535,0,0
1203.6544,0,0
1203.6545,41,0
1203.6565,0,0
1203.6572,0,0
1203.6594,50,0
1203.6603,65,0
1203.6609,38,0
1203.6616,17,1
1203.6619,0,0
1203.6625,0,0
1203.6629,46,16
1203.6633,38,0
1203.6652,0,0
1203.6654,0,0
1203.6657,0,0
1203.6663,16,0
1203.6682,38,0
1203.6687,35,0
1203.6715,92,78
1203.6724,54,38
1203.6725,0,0
1203.6727,0,0
1203.6731,50,0
1203.676,26,1
1203.6784,0,0
1203.6797,0,0
1203.6808,35,0
1203.6809,0,0
1203.6813,70,0
1203.6815,0,0
1203.6822,0,0
1203.6823,0,0
1203.6833,0,0
1203.6846,24,0
1203.6847,67,3
1203.6849,0,0
1203.6851,96,94
1203.6852,0,0
1203.6884,0,0
1203.6888,35,0
1204.0004,53,0
1204.0005,59,0
1204.0007,0,0
1204.0009,0,0
1204.001,23,0
1204.0025,70,0
1204.0028,0,0
1204.003,0,0
1204.0039,26,1
1204.004,38,0
1204.0041,0,0
1204.0043,2,9
1204.0066,18,0
1204.0073,24,0
1204.0081,40,0
1204.0122,63,0
1204.0124,30,0
1204.0129,26,0
1204.0137,30,0
1204.0144,0,0
1204.0145,43,0
1204.0151,21,0
1204.0203,59,0
1204.0218,0,0
1204.0241,0,0
1204.0259,11,0
1204.0275,0,0
1204.0292,38,0
1204.0318,0,0
1204.0324,0,0
1204.0359,56,22
1204.0363,0,0
1204.0367,0,0
1204.0372,82,0
1204.0387,0,0
1204.039,56,43
1204.0394,0,0
1204.0397,0,0
1204.041,92,0
1204.0427,22,0
1204.043,0,0
1204.0437,0,0
1204.0452,0,0
1204.0483,70,0
1204.0485,0,0
1204.0497,0,0
1204.051,0,0
1204.0511,11,60
1204.0512,0,0
1204.0514,7,1
1204.0524,0,0
1204.0526,0,0
1204.0527,43,0
1204.0534,0,0
1204.0548,1,0
1204.055,35,0
1204.0552,0,0
1204.0554,0,0
1204.0564,0,0
1204.0572,0,0
1204.0575,8,3
1204.0583,70,0
1204.0589,4,1
1204.0591,70,0
1204.0596,0,0
1204.0627,35,0
1204.0652,0,0
1204.0657,0,0
1204.0681,79,0
1204.0697,0,0
1204.0714,0,0
1204.0717,0,0
1204.0725,0,0
1204.0726,92,0
1204.0739,0,0
1204.0762,0,0
1204.0782,45,3
1204.0785,0,0
1204.0787,1,0
1204.0788,21,0
1204.0789,0,0
1204.079,63,0
1204.08,24,0
1204.0806,53,0
1204.0828,35,0
1204.0865,52,0
1204.0887,30,29
1204.0899,0,0
1204.0902,0,0
1204.0907,0,0
1204.0909,26,0
1204.091,0,0
1204.0928,70,0
1204.0933,10,0
1204.0941,9,33
1204.0946,68,0
1204.0948,16,0
1204.095,53,0
1204.0964,0,0
1204.0971,0,0
1204.0973,7,0
1204.0975,0,0
1204.0978,35,0
1204.0979,0,0
1204.0989,0,0
1204.1023,1,0
1204.1041,0,0
1204.1053,0,0
1204.1054,13,18
1204.1055,0,0
1204.1066,35,0
1204.1073,0,0
1204.1074,0,0
1204.1116,35,0
1204.1139,11,0
1204.1152,0,0
1204.1165,0,0
1204.1168,73,30
1204.1176,70,0
1204.1199,0,0
1204.1203,0,0
1204.121,16,0
1204.1254,85,0
1204.1274,0,0
1204.1285,49,0
1204.1307,0,0
1204.1314,0,0
1204.1318,0,0
1204.1326,22,0
1204.1334,0,0
1204.1338,0,0
1204.1346,82,0
1204.1365,38,0
1204.1368,18,0
1204.1371,0,0
1204.1375,0,0
1204.1376,92,0
1204.1377,0,0
1204.1378,50,0
1204.1386,52,0
1204.1392,0,0
1204.1415,0,0
1204.1463,0,0
1204.1468,0,0
1204.1496,18,0
1204.1501,0,0
1204.1511,0,0
1204.1523,2,9
1204.1535,8,3
1204.1555,76,0
1204.1562,63,0
1204.1569,0,0
1204.1578,9,0
1204.161,61,9
1204.1641,0,0
1204.1719,0,0
1204.1759,42,0
1204.1762,7,0
1204.1766,56,80
1204.1806,6,18
1204.1812,38,0
1204.1835,0,0
1204.1842,57,0
1204.1852,70,0
1204.1857,0,0
1204.1862,0,0
1204.1865,35,0
1204.1888,18,0
1204.1891,2,9
1204.1897,35,0
1204.1902,0,0
1204.1917,0,0
1204.1923,0,0
1204.1944,0,0
1204.1948,0,0
1204.1963,0,0
1204.1964,35,0
1204.197,35,0
1204.1973,94,0
1204.1974,0,0
1204.1976,18,0
1204.1977,10,45
1204.1978,0,0
1204.1994,0,0
1204.2,0,0
1204.2007,0,0
1204.2014,0,0
1204.2019,7,0
1204.202,80,0
1204.2045,0,0
1204.2053,92,0
1204.2059,28,18
1204.207,0,0
1204.2078,37,0
1204.2082,0,0
1204.2099,0,0
1204.2103,1,0
1204.2113,0,0
1204.212,59,0
1204.2146,26,0
1204.2199,0,0
1204.2205,0,0
1204.2211,27,0
1204.2221,16,0
1204.2241,0,0
1204.2258,50,0
1204.2263,10,0
1204.2264,20,0
1204.2266,28,18
1204.2273,91,0
1204.2275,57,0
1204.228,0,0
1204.2285,75,0
1204.2308,2,0
1204.2323,94,0
1204.2364,0,0
1204.2369,43,0
1204.2374,43,7
1204.238,0,0
1204.2381,35,0
1204.2417,61,9
1204.2429,75,0
1204.2455,9,0
1204.2471,42,0
1204.2496,0,0
1204.2507,43,35
1204.251,18,11
1204.2535,0,0
1204.2539,40,0
1204.2543,0,0
1204.2544,0,0
1204.2552,63,0
1204.2554,43,0
1204.2556,63,0
1204.2557,0,0
1204.2558,35,0
1204.257,0,0
1204.258,52,0
1204.2584,0,0
1204.259,94,0
1204.2597,56,6
1204.2605,40,0
1204.2617,4,1
1204.2625,26,1
1204.2635,0,0
1204.2659,0,0
1204.2662,0,0
1204.2686,30,0
1204.2695,0,0
1204.2697,35,0
1204.2698,4,1
1204.2714,40,0
1204.2735,55,0
1204.2743,70,0
1204.2764,0,0
1204.2766,0,0
1204.2776,0,0
1204.2791,18,22
1204.2797,41,0
1204.2824,9,0
1204.2826,50,0
1204.2827,18,0
1204.283,0,0
1204.2831,0,0
1204.2832,26,0
1204.2833,80,0
1204.2836,63,0
1204.2838,0,0
1204.2869,0,0
1204.2881,21,3
1204.2894,0,0
1204.2897,0,0
1204.2899,35,0
1204.2904,0,0
1204.2908,29,0
1204.2936,0,0
1204.294,10,0
1204.2941,0,0
1204.2943,0,0
1204.2965,0,0
1204.297,0,0
1204.2979,24,0
1204.3004,63,0
1204.3033,92,0
1204.3053,0,0
1204.3055,0,0
1204.3066,26,0
1204.3078,50,0
1204.3079,0,0
1204.3082,0,0
1204.3089,0,0
1204.309,0,0
1204.3091,0,0
1204.3093,0,0
1204.3094,0,0
1204.3095,0,0
1204.3099,63,0
1204.3106,0,0
1204.3111,0,0
1204.3117,0,0
1204.3135,0,0
1204.314,0,0
1204.3148,80,0
1204.3152,73,0
1204.3162,0,0
1204.3173,31,40
1204.3174,0,0
1204.3189,38,0
1204.3194,63,0
1204.3217,35,0
1204.322,0,0
1204.3237,22,0
1204.3289,0,0
1204.3297,52,0
1204.3305,50,0
1204.3311,48,0
1204.3321,0,0
1204.3332,0,0
1204.3356,0,0
1204.3357,0,0
1204.3393,26,0
1204.3408,0,0
1204.3414,0,0
1204.342,0,0
1204.343,0,0
1204.3433,0,0
1204.3445,98,0
1204.3454,16,0
1204.3461,0,0
1204.347,50,0
1204.3472,0,0
1204.3473,0,0
1204.3483,72,0
1204.3486,0,0
1204.351,0,0
1204.3519,63,0
1204.3532,0,0
1204.3546,43,0
1204.3565,0,0
1204.3567,0,0
1204.3584,0,0
1204.3585,0,0
1204.3589,9,0
1204.3601,63,0
1204.3609,59,38
1204.3624,1,0
1204.3625,0,0
1204.3627,0,0
1204.3628,90,0
1204.3629,0,0
1204.363,69,87
1204.3631,0,0
1204.3635,54,38
1204.3638,0,0
1204.3641,63,0
1204.3643,56,11
1204.3645,68,0
1204.3651,0,0
1204.3654,39,0
1204.3659,6,18
1204.3662,50,0
1204.3667,0,0
1204.3674,0,0
1204.369,0,0
1204.371,0,0
1204.3721,0,0
1204.3732,34,0
1204.3754,0,0
1204.3756,40,0
1204.3785,0,0
1204.3787,70,0
1204.3789,39,0
1204.3823,57,0
1204.3834,0,0
1204.3836,0,0
1204.3843,0,0
1204.3845,7,0
1204.3849,0,0
1204.3857,62,4
1204.3858,0,0
1204.3864,70,0
1204.3879,21,3
1204.3887,0,0
1204.3897,67,0
1204.3901,70,0
1204.3903,0,0
1204.3907,35,0
1204.3908,80,0
1204.391,59,0
1204.3913,24,0
1204.3916,0,0
1204.3917,80,0
1204.3924,50,0
1204.3931,0,0
1204.3945,0,0
1204.3948,1,0
1204.3951,0,0
1204.3952,0,0
1204.3955,35,0
1204.3998,75,0
1204.4004,0,0
1204.4032,0,0
1204.4048,0,0
1204.4055,26,0
1204.4074,86,0
1204.4088,35,0
1204.4096,69,0
1204.4099,26,0
1204.41,55,0
1204.4101,35,0
1204.4114,21,0
1204.4115,63,0
1204.415,0,0
1204.418,0,0
1204.4181,50,0
1204.4182,35,0
1204.4185,96,94
1204.4194,10,0
1204.4196,68,0
1204.4197,0,0
1204.4201,0,0
1204.4206,0,0
1204.421,0,0
1204.4218,0,0
1204.4234,70,0
1204.4236,80,0
1204.4239,97,0
1204.4261,0,0
1204.4267,18,0
1204.4291,0,0
1204.4293,20,0
1204.4306,0,0
1204.4309,0,0
1204.4314,0,0
1204.432,0,0
1204.4328,0,0
1204.4337,96,94
1204.434,0,0
1204.4343,0,0
1204.4358,0,0
1204.4359,50,0
1204.436,40,0
1204.4362,0,0
1204.4363,0,0
1204.4381,0,0
1204.4387,35,0
1204.4391,0,0
1204.4396,0,0
1204.4408,0,0
1204.4417,0,0
1204.4433,0,0
1204.4446,0,0
1204.445,57,0
1204.4451,68,0
1204.4453,0,0
1204.4454,0,0
1204.4455,0,0
1204.4456,63,0
1204.4457,0,0
1204.4469,0,0
1204.4477,6,18
1204.448,0,0
1204.4485,68,0
1204.4486,35,0
1204.4492,15,0
1204.45,52,0
1204.4502,21,3
1204.4507,0,0
1204.4508,68,0
1204.451,1,0
1204.4529,0,0
1204.453,82,0
1204.4566,35,0
1204.4589,35,0
1204.4601,92,0
1204.4612,11,0
1204.4627,0,0
1204.4628,21,3
1204.463,35,0
1204.4633,0,0
1204.4637,35,0
1204.464,0,0
1204.4642,0,0
1204.4643,35,0
1204.4644,0,0
1204.4645,35,0
1204.4649,0,0
1204.465,0,0
1204.4669,0,0
1204.4696,35,0
1204.4703,41,0
1204.4706,0,0
1204.4718,0,0
1204.472,70,0
1204.4723,0,0
1204.4725,80,0
1204.4726,0,0
1204.4741,0,0
1204.4749,18,0
1204.4755,86,0
1204.4769,0,0
1204.4789,50,0
1204.4798,56,63
1204.4806,46,0
1204.4816,50,0
1204.4832,0,0
1204.4833,81,0
1204.4842,0,0
1204.4846,76,0
1204.4879,11,0
1204.4917,46,0
1204.4919,0,0
1204.4934,0,0
1204.4946,18,0
1204.4947,24,0
1204.4954,28,18
1204.4975,66,0
1204.4979,0,0
1204.5012,0,0
1204.5015,0,0
1204.5018,0,0
1204.5021,0,0
1204.5033,92,0
1204.5044,29,0
1204.5066,62,4
1204.509,35,0
1204.5095,0,0
