paper_id,kmeans_K50,hdbmerge_K50
1807.09277,34,14
1807.09279,3,14
1807.0928,3,14
1807.09282,3,14
1807.09284,34,14
1807.09307,3,14
1807.09311,3,14
1807.09336,3,14
1807.09337,2,14
1807.09354,3,14
1807.09361,3,14
1807.09366,34,14
1807.09385,22,14
1807.09403,3,14
1807.09407,3,14
1807.09409,47,14
1807.09412,25,14
1807.09442,3,14
1807.09471,16,14
1807.09489,18,14
1807.09509,2,14
1807.09533,3,14
1807.09572,16,14
1807.09579,3,14
1807.09622,14,14
1807.09631,3,14
1807.09649,3,14
1807.0969,20,14
1807.0975,3,14
1807.09759,2,14
1807.09773,3,14
1807.09777,3,14
1807.09778,3,14
1807.0978,3,14
1807.09782,3,14
1807.09784,22,5
1807.09789,3,14
1807.09791,3,14
1807.09796,3,14
1807.098,8,14
1807.09806,3,14
1807.09815,3,14
1807.0982,3,14
1807.09833,3,14
1807.09835,41,14
1807.09841,3,14
1807.09847,22,45
1807.09849,3,14
1807.09851,48,14
1807.0988,3,14
1807.09943,32,14
1807.09955,0,14
1807.0998,3,14
1807.09987,3,14
1807.10003,3,14
1807.10013,18,14
1807.10019,3,14
1807.10034,3,14
1807.10049,26,14
1807.10061,26,14
1807.10074,2,14
1807.10081,3,14
1807.10087,3,14
1807.10089,14,14
1807.10107,34,14
1807.10126,3,14
1807.10142,3,14
1807.10153,16,14
1807.10163,36,14
1807.10183,3,14
1807.10188,47,14
1807.10199,3,14
1807.10205,3,14
1807.10212,22,27
1807.10238,3,14
1807.10243,39,14
1807.10246,3,14
1807.10286,3,14
1807.10287,3,14
1807.10298,3,14
1807.10304,3,14
1807.10312,3,14
1807.10317,3,14
1807.10331,3,14
1807.10332,18,14
1807.10356,34,14
1807.1038,3,14
1807.10391,3,14
1807.10404,43,14
1807.10423,3,14
1807.10427,39,14
1807.10485,3,14
1807.10491,3,14
1807.10518,3,14
1807.10533,20,14
1807.1056,3,14
1807.10612,3,14
1807.10621,2,14
1807.10646,3,14
1807.10652,3,14
1807.10655,3,14
1807.10669,3,14
1807.10677,3,14
1807.10696,3,14
1807.10729,8,14
1807.10732,39,14
1807.10733,3,14
1807.10746,3,14
1807.10766,3,14
1807.10767,3,14
1807.10769,3,14
1807.10772,43,14
1807.10774,18,14
1807.10775,46,14
1807.10776,3,14
1807.10777,3,14
1807.10807,3,14
1807.10813,18,14
1807.10833,8,14
1807.10835,3,14
1807.10923,3,14
1807.11004,3,14
1807.11005,3,14
1807.11006,3,14
1807.11028,42,14
1807.11032,11,14
1807.1105,3,14
1807.11077,18,14
1807.11095,3,14
1807.11132,18,38
1807.1118,3,14
1807.11204,3,14
1807.11262,3,14
1807.11263,6,14
1807.11287,3,14
1807.11305,22,14
1807.1131,3,14
1807.11314,3,14
1807.11371,3,14
1807.11382,28,14
1807.11388,3,14
1807.11423,3,14
1807.11431,34,14
1807.11439,3,14
1807.11445,39,14
1807.11457,3,14
1807.11461,25,14
1807.11467,44,14
1807.11474,3,14
1807.11475,3,14
1807.1148,26,14
1807.11481,34,14
1807.11482,7,14
1807.11492,3,14
1807.11497,3,14
1807.115,3,14
1807.11503,3,14
1807.11506,3,14
1807.11509,40,14
1807.11514,18,14
1807.11516,3,14
1807.1152,3,14
1807.11524,3,14
1807.11526,21,14
1807.11528,3,14
1807.11536,30,14
1807.11544,3,14
1807.11547,3,14
1807.11558,3,14
1807.11579,3,14
1807.11628,34,14
1807.11638,16,14
1807.11678,18,14
1807.11686,3,14
1807.11707,3,14
1807.11709,3,14
1807.11716,3,14
1807.11726,3,14
1807.11738,3,14
1807.11742,3,14
1807.11744,18,14
1807.11755,3,14
1807.11815,3,14
1807.11841,3,14
1807.11842,22,14
1807.11844,3,14
1807.1186,3,14
1807.11873,3,14
1807.11884,3,14
1807.11895,3,14
1807.11922,3,14
1807.11925,34,14
1807.1194,36,14
1808.00006,3,14
1808.00008,10,14
1808.00011,3,14
1808.00013,8,14
1808.00014,3,14
1808.00015,3,14
1808.00041,29,14
1808.00052,3,14
1808.00053,46,14
1808.00055,3,14
1808.00063,3,14
1808.00173,8,14
1808.00183,46,14
1808.00211,3,14
1808.0022,34,14
1808.00221,3,14
1808.00233,3,14
1808.00238,18,14
1808.00251,3,14
1808.00267,3,14
1808.00271,3,14
1808.00276,22,14
1808.00279,34,14
1808.00283,21,14
1808.00357,3,14
1808.00375,48,14
1808.00377,8,14
1808.00381,3,14
1808.00404,3,14
1808.00406,3,14
1808.00415,3,14
1808.00448,24,14
1808.00462,18,14
1808.00464,7,14
1808.00465,3,14
1808.00467,3,14
1808.00468,3,14
1808.00473,22,14
1808.00474,47,14
1808.00478,3,14
1808.00485,34,14
1808.00487,3,14
1808.00488,37,14
1808.00501,3,14
1808.0053,13,14
1808.00531,3,14
1808.00534,3,14
1808.00548,36,14
1808.00553,48,14
1808.00557,34,14
1808.00559,3,14
1808.00568,47,14
1808.00569,18,14
1808.0057,3,14
1808.00573,3,14
1808.00574,34,14
1808.00575,3,14
1808.00577,3,14
1808.00579,3,14
1808.00609,3,14
1808.00618,18,14
1808.00636,3,14
1808.00683,21,14
1808.00705,34,14
1808.00709,34,14
1808.00729,3,14
1808.0073,3,14
1808.00757,3,14
1808.0077,3,14
1808.00785,18,14
1808.00812,26,14
1808.0082,3,14
1808.00901,28,14
1808.00908,46,14
1808.00945,3,14
1808.00967,10,14
1808.00968,3,14
1808.00969,2,14
1808.0097,10,14
1808.00971,3,14
1808.00977,11,14
1808.00991,34,14
1808.01086,3,14
1808.01088,3,14
1808.01116,48,14
1808.01142,3,14
1808.01146,3,14
1808.01167,3,14
1808.0117,3,14
1808.01176,3,14
1808.01183,3,14
1808.01194,3,14
1808.01208,3,14
1808.01226,32,14
1808.01243,3,14
1808.01248,3,14
1808.01284,3,14
1808.01294,22,40
1808.01295,3,14
1808.01306,47,14
1808.01325,41,14
1808.01329,3,14
1808.01349,34,14
1808.01369,6,14
1808.01399,3,14
1808.01402,3,14
1808.01417,18,14
1808.01435,3,14
1808.01456,2,14
1808.01488,31,45
1808.0149,18,14
1808.01495,13,14
1808.01501,47,14
1808.01506,12,14
1808.01545,40,14
1808.01592,41,14
1808.01628,3,14
1808.01669,8,14
1808.01683,18,14
1808.01702,3,14
1808.01709,46,14
1808.0173,3,14
1808.01754,3,14
1808.01773,47,14
1808.01778,32,14
1808.0178,21,14
1808.01784,3,14
1808.01793,3,14
1808.01802,34,14
1808.01814,3,14
1808.01819,3,14
1808.01824,18,14
1808.0184,3,14
1808.01846,12,14
1808.01847,37,14
1808.01892,3,14
1808.01901,1,14
1808.0192,3,14
1808.01967,3,14
1808.02011,3,14
1808.02045,43,14
1808.02047,47,14
1808.02048,3,14
1808.02112,22,13
1808.02136,3,14
1808.02141,49,14
1808.02143,3,14
1808.02161,3,14
1808.02165,3,14
1808.02168,3,14
1808.02176,18,14
1808.02187,34,14
1808.02192,3,14
1808.02204,47,14
1808.02225,46,14
1808.02286,3,14
1808.02302,18,14
1808.02304,18,14
1808.02314,2,14
1808.02322,3,14
1808.02328,3,14
1808.0233,46,14
1808.0236,36,14
1808.02367,18,14
1808.02372,18,14
1808.02437,22,4
1808.02438,46,14
1808.02441,3,14
1808.02447,3,14
1808.02454,34,14
1808.02472,12,14
1808.02476,3,14
1808.02485,3,14
1808.0249,3,14
1808.02497,13,14
1808.02499,47,14
1808.02525,3,14
1808.02533,47,14
1808.02539,3,14
1808.02548,30,14
1808.02556,3,14
1808.02557,3,14
1808.02565,34,14
1808.02571,3,14
1808.02573,3,14
1808.02577,3,14
1808.02579,16,14
1808.0258,18,14
1808.02593,25,14
1808.02618,3,14
1808.0262,29,14
1808.0263,3,14
1808.02659,3,14
1808.0267,2,14
1808.02698,30,14
1808.02704,30,14
1808.0271,22,0
1808.02714,3,14
1808.02761,3,14
1808.02808,3,14
1808.0282,17,14
1808.02828,3,14
1808.0284,22,15
1808.02846,3,14
1808.02858,3,14
1808.02867,3,14
1808.02872,3,14
1808.02877,12,14
1808.02883,3,14
1808.02885,3,14
1808.02886,2,14
1808.02889,3,14
1808.0289,21,14
1808.02891,3,14
1808.02896,3,14
1808.02897,3,14
1808.02899,45,14
1808.02902,3,14
1808.02944,3,14
1808.02968,22,14
1808.02981,3,14
1808.03005,3,14
1808.0301,43,14
1808.03011,3,14
1808.03016,3,14
1808.03024,3,14
1808.03036,34,14
1808.03088,3,14
1808.03099,21,14
1808.03121,9,8
1808.03145,10,14
1808.03149,18,14
1808.03184,22,14
1808.03185,3,14
1808.0319,22,2
1808.032,3,14
1808.03222,22,1
1808.03243,3,14
1808.03278,3,14
1808.03279,46,14
1808.0328,3,14
1808.03284,23,11
1808.03285,3,14
1808.03286,46,14
1808.03287,3,14
1808.03293,3,14
1808.03294,29,14
1808.03301,3,14
1808.03304,3,14
1808.03316,3,14
1808.03321,3,14
1808.03329,42,14
1808.03356,3,14
1808.03365,23,14
1808.034,3,14
1808.03402,19,14
1808.0341,3,14
1808.03423,3,14
1808.03433,19,14
1808.03459,3,14
1808.03467,3,14
1808.03476,3,14
1808.03499,3,14
1808.03523,43,14
1808.03563,3,14
1808.03572,2,14
1808.03579,47,14
1808.03617,3,14
1808.03627,3,14
1808.03637,33,14
1808.03645,3,14
1808.03652,3,14
1808.03654,3,14
1808.03657,3,14
1808.03659,33,14
1808.0368,6,14
1808.03688,3,14
1808.0371,34,14
1808.03716,3,14
1808.03722,3,14
1808.03759,3,14
1808.03763,3,14
1808.03834,3,14
1808.03853,20,14
1808.03855,18,14
1808.03878,47,14
1808.03922,3,14
1808.0394,3,14
1808.03942,3,14
1808.03984,6,14
1808.04051,22,14
1808.04077,3,14
1808.04081,34,14
1808.04112,3,14
1808.04123,18,14
1808.04132,3,14
1808.04133,3,14
1808.04144,3,14
1808.04174,3,14
1808.04175,18,14
1808.04223,3,14
1808.04232,21,14
1808.04249,3,14
1808.04257,34,14
1808.04279,3,14
1808.04294,3,14
1808.04296,2,14
1808.043,3,14
1808.04315,3,14
1808.04328,8,14
1808.04335,3,14
1808.04369,3,14
1808.04371,37,14
1808.04372,37,14
1808.04373,3,14
1808.04376,44,14
1808.04377,3,14
1808.04378,3,14
1808.04379,3,14
1808.04382,21,14
1808.04384,36,14
1808.04388,34,14
1808.04392,3,14
1808.0442,47,14
1808.04428,22,5
1808.0443,3,14
1808.04472,3,14
1808.04491,43,14
1808.04502,2,14
1808.04504,3,14
1808.04508,3,14
1808.04516,3,14
1808.04541,3,14
1808.04546,3,14
1808.04564,3,14
1808.04575,46,14
1808.04584,3,14
1808.04591,31,14
1808.04597,8,14
1808.04601,18,14
1808.04605,3,14
1808.04622,2,14
1808.04623,37,14
1808.04624,3,14
1808.04628,22,30
1808.04674,12,14
1808.04716,14,14
1808.0472,18,14
1808.04728,3,14
1808.04751,46,14
1808.04762,3,14
1808.04766,21,14
1808.04771,3,14
1808.04775,3,14
1808.04798,3,14
1808.04812,3,14
1808.04821,2,14
1808.04828,3,14
1808.04838,34,14
1808.04843,3,14
1808.04852,37,14
1808.04868,3,14
1808.04885,3,14
1808.04899,3,14
1808.04934,22,14
1808.04977,17,14
1808.05008,18,14
1808.05027,30,14
1808.05043,46,14
1808.05052,36,14
1808.0508,18,14
1808.05099,3,14
1808.05101,34,14
1808.05112,5,14
1808.05114,47,14
1808.05115,3,14
1808.05123,3,14
1808.05151,3,14
1808.05152,22,31
1808.05154,3,14
1808.05158,3,14
1808.05172,18,14
1808.05207,18,14
1808.05217,3,14
1808.05218,3,14
1808.05219,3,14
1808.05222,3,14
1808.05223,3,14
1808.05224,36,14
1808.0523,3,14
1808.05235,34,14
1808.05247,3,14
1808.05252,3,14
1808.05265,3,14
1808.05271,34,14
1808.05297,34,14
1808.05318,36,14
1808.05327,3,14
1808.05345,49,14
1808.05356,3,14
1808.05365,3,14
1808.05384,3,14
1808.05386,24,14
1808.05421,3,14
1808.05422,3,14
1808.05424,3,14
1808.05427,42,14
1808.05438,3,14
1808.05456,34,14
1808.05462,3,14
1808.05503,3,14
1808.05531,30,14
1808.05536,3,14
1808.05552,3,14
1808.05562,3,14
1808.05564,3,14
1808.05565,3,14
1808.05571,18,14
1808.05582,3,14
1808.05603,22,14
1808.05605,36,14
1808.0561,3,14
1808.05613,41,14
1808.05617,47,14
1808.05618,3,14
1808.05619,25,14
1808.0562,16,14
1808.05622,3,14
1808.05625,34,14
1808.05651,46,14
1808.05653,3,14
1808.0566,8,14
1808.05664,3,14
1808.05669,18,14
1808.05693,3,14
1808.05703,3,14
1808.05718,3,14
1808.0572,3,14
1808.05724,36,14
1808.05761,3,14
1808.05768,3,14
1808.05772,34,14
1808.05773,25,14
1808.05774,34,14
1808.0579,26,14
1808.05796,3,14
1808.05866,31,14
1808.05881,46,14
1808.05885,3,14
1808.05886,3,14
1808.05916,2,14
1808.05919,22,14
1808.0592,3,14
1808.0595,18,14
1808.05951,3,14
1808.05955,3,14
1808.05956,34,14
1808.05978,3,14
1808.05985,3,14
1808.0599,47,14
1808.05997,3,14
1808.06024,34,14
1808.06027,3,14
1808.06029,47,14
1808.06039,3,14
1808.06067,5,14
1808.06071,34,14
1808.06092,3,14
1808.06128,3,14
1808.06139,47,14
1808.06142,3,14
1808.06147,44,14
1808.06151,25,14
1808.06174,3,14
1808.06177,3,14
1808.06205,3,14
1808.06259,47,14
1808.06269,3,14
1808.06311,6,14
1808.06325,6,14
1808.06343,21,14
1808.06373,3,14
1808.06401,18,14
1808.06406,34,14
1808.06415,3,14
1808.06441,3,14
1808.06442,3,14
1808.06488,3,14
1808.06539,34,14
1808.06582,3,14
1808.06585,3,14
1808.06612,49,14
1808.06613,3,14
1808.06616,3,14
1808.06617,22,14
1808.06621,3,14
1808.06623,12,14
1808.06625,46,14
1808.06629,30,14
1808.06634,3,14
1808.06637,10,14
1808.06643,6,14
1808.06646,3,14
1808.06659,3,14
1808.06735,3,14
1808.06737,3,14
1808.06742,3,14
1808.06746,3,14
1808.06758,2,14
1808.06769,3,14
1808.06794,3,14
1808.06795,3,14
1808.06807,37,14
1808.06821,3,14
1808.06823,18,14
1808.06848,3,14
1808.06862,3,14
1808.06867,3,14
1808.06878,3,14
1808.06883,3,14
1808.06923,8,14
1808.06931,3,14
1808.06955,3,14
1808.06964,3,14
1808.06966,3,14
1808.06967,3,14
1808.06977,3,14
1808.06983,3,14
1808.0701,3,14
1808.07013,3,14
1808.07029,2,14
1808.07043,3,14
1808.07059,13,14
1808.07061,3,14
1808.07065,2,14
1808.07068,3,14
1808.07078,3,14
1808.07079,3,14
1808.07081,30,14
1808.07091,3,14
1808.07101,3,14
1808.07103,3,14
1808.07108,3,14
1808.07111,18,14
1808.07161,3,14
1808.07186,2,14
1808.07188,30,14
1808.07247,34,14
1808.07271,3,14
1808.07313,3,14
1808.0732,6,14
1808.07327,47,14
1808.07335,4,14
1808.07341,3,14
1808.07361,30,14
1808.07396,3,14
1808.074,26,14
1808.07435,3,14
1808.07442,3,14
1808.07445,22,39
1808.07464,3,14
1808.07481,3,14
1808.07482,3,14
1808.07486,36,14
1808.07487,2,14
1808.07489,18,14
1808.07491,25,14
1808.07494,3,14
1808.07495,34,14
1808.07496,3,14
1808.07497,34,14
1808.07538,3,14
1808.07543,3,14
1808.07556,3,14
1808.0758,3,14
1808.07606,34,14
1808.07626,3,14
1808.07629,3,14
1808.0766,26,14
1808.07673,34,14
1808.07772,3,14
1808.0778,22,14
1808.07781,3,14
1808.07797,18,14
1808.07809,6,14
1808.07812,34,14
1808.07835,3,14
1808.07837,33,14
1808.07853,3,14
1808.07872,3,14
1808.07873,5,14
1808.07875,21,14
1808.07878,29,14
1808.0788,30,14
1808.07891,3,14
1808.07896,18,14
1808.07897,3,14
1808.07906,3,14
1808.0792,3,14
1808.07939,3,14
1808.07951,3,14
1808.07952,3,14
1808.07971,3,14
1808.07978,18,14
1808.08017,3,14
1808.08031,3,14
1808.08041,3,14
1808.08044,3,14
1808.08051,3,14
1808.08052,3,14
1808.08055,3,14
1808.08059,3,14
1808.08087,3,14
1808.08135,3,14
1808.0816,34,14
1808.08165,3,14
1808.0817,3,14
1808.08187,3,14
1808.08204,3,14
1808.08215,3,14
1808.08234,36,14
1808.08235,25,14
1808.08254,3,14
1808.08258,3,14
1808.08276,3,14
1808.08391,3,14
1808.08398,3,14
1808.08435,47,14
1808.08439,3,14
1808.08475,34,14
1808.08489,34,14
1808.08492,34,14
1808.08525,2,14
1808.08543,3,14
1808.0855,32,14
1808.08569,3,14
1808.08597,2,14
1808.08612,3,14
1808.08676,28,14
1808.08681,3,14
1808.08724,21,14
1808.08726,2,14
1808.08757,26,14
1808.08761,16,14
1808.08826,22,14
1808.08855,3,14
1808.0887,3,14
1808.08874,3,14
1808.08886,3,14
1808.08904,3,14
1808.08924,18,14
1808.08935,3,14
1808.08956,3,14
1808.08958,44,14
1808.0896,3,14
1808.08964,3,14
1808.08969,3,14
1808.08988,3,14
1808.09,3,14
1808.09002,22,8
1808.09009,34,14
1808.0902,34,14
1808.09082,3,14
1808.09089,18,14
1808.0914,3,14
1808.09151,8,14
1808.09153,18,14
1808.09168,3,14
1808.09188,3,14
1808.09189,2,14
1808.09192,3,14
1808.09195,22,29
1808.09225,22,14
1808.09228,3,14
1808.09231,3,14
1808.09232,25,14
1808.09243,34,14
1808.09253,3,14
1808.09283,9,14
1808.09291,8,14
1808.09306,3,14
1808.09309,3,14
1808.09331,18,14
1808.09373,3,14
1808.09416,34,14
1808.09426,3,14
1808.0944,28,14
1808.09449,3,14
1808.0945,18,14
1808.09458,3,14
1808.09467,47,14
1808.09469,3,14
1808.0947,34,14
1808.09472,3,14
1808.09476,3,14
1808.09477,3,14
1808.09514,3,14
1808.09554,22,13
1808.09558,3,14
1808.09562,3,14
1808.09575,3,14
1808.09578,3,14
1808.0962,3,14
1808.09621,20,14
1808.09622,3,14
1808.09625,20,14
1808.09626,3,14
1808.09628,30,14
1808.09675,3,14
1808.09725,3,14
1808.09739,3,14
1808.09743,36,14
1808.09762,3,14
1808.09763,3,14
1808.09833,3,14
1808.09848,3,14
1808.09871,3,14
1808.09874,34,14
1808.09878,6,14
1808.09918,43,14
1808.09921,29,14
1808.09929,30,14
1808.09938,34,14
1808.09955,3,14
1808.09961,3,14
1808.09967,6,14
1808.09968,3,14
1808.09969,46,14
1808.09975,40,14
1808.09977,3,14
1808.09978,37,14
1808.09981,3,14
1808.09995,3,14
1808.10017,3,14
1808.10028,47,14
1808.10036,3,14
1808.10037,3,14
1808.10071,34,14
1808.10089,3,14
1808.10116,3,14
1808.10179,3,14
1808.10184,21,14
1808.10195,3,14
1808.10208,26,14
1808.10226,18,14
1808.10254,3,14
1808.10294,3,14
1808.10325,3,14
1808.10349,3,14
1808.10365,3,14
1808.10374,3,14
1808.10381,37,14
1808.10405,23,14
1808.10438,3,14
1808.10452,3,14
1808.10453,3,14
1808.10455,3,14
1808.10456,3,14
1808.10458,18,14
1808.1046,36,14
1808.10461,3,14
1808.10468,14,41
1808.10472,3,14
1808.10487,22,14
1808.10491,3,14
1808.10495,29,14
1808.1051,3,14
1808.10613,3,14
1808.10635,3,14
1808.10636,6,14
1808.1064,43,14
1808.10655,30,14
1808.10689,3,14
1808.10695,8,14
1808.107,23,14
1808.10707,46,14
1808.10712,3,14
1808.10735,3,14
1808.10762,11,14
1808.1079,18,14
1808.10797,16,14
1808.10838,3,14
1808.10856,25,14
1808.10857,3,14
1809.00004,36,14
1809.00005,3,14
1809.00006,3,14
1809.00007,3,14
1809.00018,3,14
1809.0003,3,14
1809.00032,3,14
1809.00033,2,14
1809.00036,33,14
1809.00048,20,14
1809.00071,3,14
1809.00098,3,14
1809.00123,3,14
1809.00146,3,14
1809.00163,34,14
1809.00215,3,14
1809.00259,30,14
1809.00264,3,14
1809.00282,25,14
1809.00286,3,14
1809.00288,36,14
1809.00314,28,14
1809.00404,47,14
1809.0043,3,14
1809.00438,3,14
1809.00439,48,14
1809.00472,3,14
1809.00489,3,14
1809.00492,3,14
1809.00495,3,14
1809.005,3,14
1809.00522,3,14
1809.00529,18,14
1809.0055,28,0
1809.00572,3,14
1809.00587,26,14
1809.00619,3,14
1809.00621,43,14
1809.00645,3,14
1809.00663,3,14
1809.00671,3,14
1809.00672,3,14
1809.00674,3,14
1809.00678,2,14
1809.00683,3,14
1809.00689,34,14
1809.00691,18,14
1809.007,18,14
1809.00705,3,14
1809.00713,3,14
1809.00715,23,14
1809.00724,3,14
1809.00763,3,14
1809.00765,46,14
1809.00814,18,14
1809.0084,3,14
1809.00856,3,14
1809.00873,6,14
1809.0088,34,14
1809.00884,3,14
1809.00887,3,14
1809.00893,3,14
1809.00902,3,14
1809.0091,13,14
1809.00914,47,14
1809.00921,32,14
1809.00971,3,14
1809.00995,3,14
1809.01001,10,14
1809.01027,3,14
1809.01048,3,14
1809.01053,34,14
1809.01055,3,14
1809.01057,3,14
1809.01081,3,14
1809.01082,3,14
1809.01088,46,14
1809.01098,26,14
1809.01115,3,14
1809.01116,18,14
1809.01119,34,14
1809.01121,3,14
1809.01141,21,14
1809.01142,10,14
1809.01145,3,14
1809.01146,3,14
1809.0115,3,14
1809.01152,3,14
1809.01156,34,14
1809.01157,3,14
1809.0116,37,14
1809.01162,3,14
1809.01163,3,14
1809.01171,46,14
1809.01172,3,14
1809.01173,46,14
1809.0118,2,14
1809.01181,3,14
1809.01189,3,14
1809.01206,3,14
1809.01213,49,14
1809.01228,3,14
1809.01234,44,14
1809.0124,34,14
1809.01251,2,14
1809.0126,34,14
1809.01264,3,14
1809.0127,37,14
1809.01274,34,14
1809.01288,34,14
1809.01295,3,14
1809.01309,34,14
1809.0131,40,14
1809.01339,3,14
1809.0135,3,14
1809.01351,3,14
1809.01359,6,14
1809.01376,3,14
1809.01386,3,14
1809.01406,48,14
1809.01419,3,14
1809.01434,3,14
1809.01441,3,14
1809.01474,3,14
1809.01545,3,14
1809.01548,3,14
1809.01558,23,14
1809.01565,34,14
1809.01573,3,14
1809.01618,3,14
1809.01619,42,14
1809.01655,34,14
1809.01657,3,14
1809.01663,3,14
1809.01664,47,14
1809.01665,48,11
1809.01669,3,14
1809.01673,3,14
1809.01676,3,14
1809.01677,3,14
1809.01684,48,14
1809.01691,34,14
1809.01693,3,14
1809.01704,3,14
1809.01705,3,14
1809.01709,34,14
1809.01713,3,14
1809.01727,3,14
1809.0173,3,14
1809.01741,3,14
1809.01743,34,14
1809.01757,34,14
1809.01781,8,14
1809.01784,18,14
1809.01787,20,14
1809.01789,34,14
1809.01799,3,14
1809.01884,3,14
1809.01925,3,14
1809.01934,22,14
1809.01945,34,14
1809.01951,47,14
1809.01961,8,14
1809.02004,46,14
1809.02046,6,14
1809.02063,3,14
1809.02083,42,14
1809.02097,2,14
1809.02111,34,14
1809.02135,3,14
1809.0214,3,14
1809.02141,3,14
1809.02168,26,14
1809.02174,12,14
1809.0218,3,14
1809.02182,34,14
1809.02184,3,14
1809.02187,3,14
1809.02207,3,14
1809.02225,3,14
1809.02249,22,14
1809.02252,34,14
1809.02259,3,14
1809.02281,3,14
1809.02297,3,14
1809.02304,2,14
1809.02309,3,14
1809.0234,8,14
1809.02361,3,14
1809.02364,3,14
1809.02373,3,14
1809.0241,31,14
1809.02411,3,14
1809.02419,3,14
1809.02478,21,14
1809.02481,3,14
1809.0252,3,14
1809.02523,3,14
1809.02548,3,14
1809.02559,3,14
1809.02571,18,14
1809.02588,3,14
1809.02594,18,14
1809.02608,21,14
1809.02617,3,14
1809.02618,3,14
1809.0262,3,14
1809.02625,3,14
1809.02626,24,14
1809.02654,47,14
1809.0269,3,14
1809.02732,3,14
1809.02742,3,14
1809.0276,21,14
1809.02771,3,14
1809.02834,46,14
1809.02842,3,14
1809.02871,39,14
1809.02915,26,14
1809.02949,3,14
1809.02982,3,14
1809.03,3,14
1809.03043,1,14
1809.03058,34,14
1809.03064,3,14
1809.03074,3,14
1809.0308,30,14
1809.03087,3,14
1809.03109,3,14
1809.03114,3,14
1809.03155,13,14
1809.03177,3,14
1809.03205,49,14
1809.03224,8,14
1809.0323,3,14
1809.03233,3,14
1809.03237,3,14
1809.03244,18,14
1809.03288,17,14
1809.03315,3,14
1809.03325,3,14
1809.03329,8,14
1809.0334,34,14
1809.03341,0,14
1809.03373,37,14
1809.03426,3,14
1809.03437,3,14
1809.03458,20,14
1809.03499,43,14
1809.03507,3,14
1809.0351,22,14
1809.03512,3,14
1809.03513,26,14
1809.03515,25,14
1809.03521,3,14
1809.03526,3,14
1809.03528,36,14
1809.03535,3,14
1809.03537,3,14
1809.03558,5,14
1809.03597,3,14
1809.03598,12,14
1809.03602,25,14
1809.03612,43,14
1809.0362,6,14
1809.03637,36,14
1809.03666,46,14
1809.03689,3,14
1809.03715,3,14
1809.03747,3,14
1809.03755,34,14
1809.03756,3,14
1809.03765,3,14
1809.03767,18,14
1809.03775,3,14
1809.03787,22,14
1809.03792,47,14
1809.03798,3,14
1809.03805,3,14
1809.03807,18,14
1809.03815,3,14
1809.03848,3,14
1809.03863,33,14
1809.03912,22,44
1809.03922,18,14
1809.03924,8,14
1809.03973,3,14
1809.03983,36,14
1809.0399,3,14
1809.03997,18,14
1809.04043,3,14
1809.04073,43,14
1809.04074,22,14
1809.04075,3,14
1809.04076,46,14
1809.04078,3,14
1809.04079,27,11
1809.04082,3,14
1809.04083,46,14
1809.04086,47,14
1809.04088,3,14
1809.04099,3,14
1809.04102,3,14
1809.04107,3,14
1809.04108,3,14
1809.04131,3,14
1809.04132,3,14
1809.0415,3,14
1809.0416,3,14
1809.04164,18,14
1809.04168,3,14
1809.04178,22,14
1809.04183,3,14
1809.0419,3,14
1809.04196,41,14
1809.04218,12,14
1809.043,3,14
1809.04315,3,14
1809.04333,3,14
1809.04345,3,14
1809.04349,3,14
1809.0435,3,14
1809.04366,34,14
1809.04419,3,14
1809.04452,3,14
1809.04479,3,14
1809.04495,3,14
1809.0451,21,14
1809.04522,18,14
1809.04531,3,14
1809.04533,3,14
1809.04545,3,14
1809.0455,36,14
1809.04568,44,14
1809.04573,3,14
1809.04593,34,14
1809.04596,3,14
1809.04597,47,14
1809.04599,25,14
1809.04607,3,14
1809.04608,18,14
1809.04617,3,14
1809.04622,3,14
1809.04631,3,14
1809.04657,3,14
1809.04664,47,14
1809.04678,18,9
1809.04713,35,14
1809.04738,3,14
1809.0478,3,14
1809.04788,3,14
1809.04806,37,14
1809.04848,34,14
1809.04854,8,14
1809.04863,3,14
1809.04865,47,14
1809.0487,3,14
1809.04882,45,14
1809.04884,3,14
1809.04929,3,14
1809.04946,3,14
1809.04978,3,14
1809.04984,3,14
1809.05006,3,14
1809.05036,37,14
1809.05064,3,14
1809.05094,3,14
1809.05103,3,14
1809.05105,41,14
1809.05106,3,14
1809.05107,22,30
1809.05114,18,14
1809.05115,3,14
1809.05128,3,14
1809.05133,18,14
1809.05134,3,14
1809.05145,3,14
1809.05167,47,14
1809.05181,3,14
1809.05202,18,14
1809.05244,3,14
1809.05269,34,14
1809.05297,18,14
1809.05318,46,14
1809.05321,3,14
1809.05348,3,14
1809.05358,3,14
1809.05433,18,14
1809.05434,3,14
1809.05437,41,14
1809.05472,3,14
1809.05486,2,14
1809.0549,3,14
1809.0552,3,14
1809.05536,3,14
1809.05538,6,14
1809.05539,3,14
1809.05541,3,14
1809.05546,6,14
1809.05581,3,14
1809.05584,37,14
1809.05588,37,14
1809.05598,3,14
1809.05615,3,14
1809.05623,3,14
1809.05639,3,14
1809.0564,3,14
1809.05669,3,14
1809.05677,3,14
1809.05678,48,14
1809.05683,3,14
1809.05688,3,14
1809.05691,3,14
1809.0574,3,14
1809.05777,3,14
1809.0579,3,14
1809.05849,3,14
1809.059,34,14
1809.05946,3,14
1809.0595,34,14
1809.05967,18,14
1809.05981,34,14
